# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.001   Z = 0.0149205   Y = 0.26948852   Age (Myr) = 100.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#========================================================================================================================================================================================================
   0.4401149780   0.4401149780  -1.54297  3.56085    9.2293  10.2377   8.2297   7.7319
   0.4563109294   0.4563109294  -1.50146  3.56458    9.1078  10.0990   8.1184   7.6274
   0.4725068807   0.4725068807  -1.45530  3.56914    8.9704   9.9403   7.9936   7.5122
   0.4887028320   0.4887028320  -1.40871  3.57387    8.8309   9.7786   7.8674   7.3968
   0.5048987834   0.5048987834  -1.36020  3.57909    8.6841   9.6070   7.7354   7.2778
   0.5210947347   0.5210947347  -1.30774  3.58527    8.5222   9.4154   7.5914   7.1503
   0.5372906860   0.5372906860  -1.25570  3.59156    8.3598   9.2215   7.4476   7.0240
   0.5534866374   0.5534865103  -1.20447  3.59813    8.1966   9.0245   7.3045   6.8984
   0.5696825887   0.5696818714  -1.15368  3.60558    8.0330   8.8259   7.1628   6.7743
   0.5858785400   0.5858772325  -1.10956  3.61202    7.8941   8.6600   7.0422   6.6673
   0.6020744914   0.6020726693  -1.07322  3.61717    7.7796   8.5232   6.9427   6.5791
   0.6182704427   0.6182686206  -1.04070  3.62187    7.6759   8.3988   6.8531   6.4998
   0.6344663940   0.6344643303  -1.01401  3.62524    7.5934   8.3016   6.7804   6.4342
   0.6506623454   0.6506600317  -0.98594  3.62834    7.5089   8.2040   6.7051   6.3649
   0.6668582967   0.6668551012  -0.94462  3.63429    7.3789   8.0499   6.5920   6.2622
   0.6830542480   0.6830501635  -0.89781  3.64129    7.2308   7.8747   6.4638   6.1446
   0.6992501994   0.6992452385  -0.85140  3.64837    7.0817   7.6970   6.3354   6.0275
   0.7154461507   0.7154410532  -0.80491  3.65580    6.9334   7.5209   6.2078   5.9101
   0.7316421020   0.7316368833  -0.75943  3.66309    6.7929   7.3575   6.0858   5.7950
   0.7478380534   0.7478326929  -0.71498  3.67022    6.6541   7.1953   5.9658   5.6822
   0.7640340047   0.7640282473  -0.67124  3.67724    6.5192   7.0383   5.8489   5.5724
   0.7802299560   0.7802237225  -0.62844  3.68411    6.3907   6.8904   5.7369   5.4666
   0.7964259074   0.7964191526  -0.58659  3.69082    6.2662   6.7476   5.6282   5.3639
   0.8126218587   0.8126148580  -0.54552  3.69712    6.1440   6.6077   5.5213   5.2627
   0.8288178101   0.8288106705  -0.50525  3.70322    6.0283   6.4770   5.4193   5.1660
   0.8450137614   0.8450065079  -0.46577  3.70921    5.9171   6.3521   5.3209   5.0726
   0.8612097127   0.8612023718  -0.42705  3.71508    5.8070   6.2281   5.2239   4.9807
   0.8774056641   0.8773982636  -0.38906  3.72084    5.7004   6.1080   5.1298   4.8916
   0.8936016154   0.8935940698  -0.35185  3.72651    5.5978   5.9930   5.0393   4.8058
   0.9097975667   0.9097896702  -0.31515  3.73170    5.4980   5.8821   4.9505   4.7214
   0.9259935181   0.9259851626  -0.27894  3.73656    5.3995   5.7727   4.8625   4.6375
   0.9421894694   0.9421806315  -0.24334  3.74135    5.3036   5.6664   4.7769   4.5559
   0.9583854207   0.9583760759  -0.20831  3.74606    5.2114   5.5645   4.6946   4.4774
   0.9745813721   0.9745714944  -0.17385  3.75070    5.1208   5.4644   4.6140   4.4003
   0.9907773234   0.9907668859  -0.13993  3.75528    5.0312   5.3652   4.5343   4.3244
   1.0069732747   1.0069622425  -0.10628  3.75959    4.9432   5.2684   4.4556   4.2491
   1.0231692261   1.0231575646  -0.07282  3.76357    4.8567   5.1739   4.3777   4.1742
   1.0393651774   1.0393527779  -0.03991  3.76748    4.7721   5.0815   4.3016   4.1010
   1.0555611287   1.0555479595  -0.00750  3.77134    4.6888   4.9905   4.2268   4.0290
   1.0717570801   1.0717431084   0.02442  3.77514    4.6065   4.9005   4.1529   3.9580
   1.0879530314   1.0879382235   0.05587  3.77888    4.5260   4.8126   4.0806   3.8886
   1.1041489827   1.1041332363   0.08696  3.78253    4.4472   4.7271   4.0099   3.8204
   1.1203449341   1.1203280312   0.11787  3.78600    4.3692   4.6426   3.9395   3.7525
   1.1365408854   1.1365228117   0.14834  3.78942    4.2921   4.5589   3.8701   3.6855
   1.1527368367   1.1527175784   0.17838  3.79280    4.2161   4.4764   3.8017   3.6195
   1.1689327881   1.1689123315   0.20800  3.79612    4.1414   4.3955   3.7344   3.5547
   1.1851287394   1.1851070713   0.23721  3.79940    4.0680   4.3161   3.6685   3.4910
   1.2013246907   1.2013017669   0.26602  3.80265    3.9959   4.2382   3.6037   3.4285
   1.2175206421   1.2174962560   0.29425  3.80599    3.9253   4.1615   3.5407   3.3678
   1.2337165934   1.2336906853   0.32211  3.80928    3.8555   4.0856   3.4785   3.3079
   1.2499125447   1.2498850551   0.34960  3.81253    3.7868   4.0109   3.4171   3.2489
   1.2661084961   1.2660793655   0.37674  3.81573    3.7193   3.9379   3.3570   3.1911
   1.2823044474   1.2822736168   0.40354  3.81890    3.6529   3.8661   3.2979   3.1342
   1.2985003988   1.2984678091   0.43000  3.82203    3.5872   3.7950   3.2395   3.0782
   1.3146963501   1.3146619125   0.45548  3.82552    3.5241   3.7258   3.1845   3.0258
   1.3308923014   1.3308559375   0.48059  3.82901    3.4620   3.6578   3.1306   2.9745
   1.3470882528   1.3470498626   0.50541  3.83247    3.4008   3.5909   3.0775   2.9241
   1.3632842041   1.3632437286   0.52994  3.83588    3.3405   3.5249   3.0251   2.8745
   1.3794801554   1.3794375367   0.55420  3.83926    3.2808   3.4597   2.9735   2.8255
   1.3956761068   1.3956312877   0.57818  3.84260    3.2218   3.3951   2.9224   2.7772
   1.4118720581   1.4118250910   0.60126  3.84663    3.1656   3.3324   2.8758   2.7339
   1.4280680094   1.4280187887   0.62385  3.85087    3.1111   3.2713   2.8312   2.6930
   1.4442639608   1.4442124217   0.64618  3.85507    3.0572   3.2108   2.7873   2.6528
   1.4604599121   1.4604060056   0.66824  3.85922    3.0039   3.1510   2.7441   2.6133
   1.4766558634   1.4765995417   0.69005  3.86331    2.9516   3.0924   2.7016   2.5746
   1.4928518148   1.4927928687   0.71163  3.86736    2.9000   3.0347   2.6598   2.5367
   1.5090477661   1.5089863457   0.73258  3.87169    2.8500   2.9783   2.6205   2.5015
   1.5252437174   1.5251799878   0.75299  3.87622    2.8019   2.9234   2.5836   2.4689
   1.5414396688   1.5413736221   0.77317  3.88070    2.7550   2.8699   2.5475   2.4372
   1.5576356201   1.5575670772   0.79317  3.88513    2.7084   2.8168   2.5119   2.4061
   1.5738315714   1.5737604538   0.81296  3.88951    2.6625   2.7646   2.4770   2.3755
   1.5900275228   1.5899538053   0.83255  3.89384    2.6177   2.7135   2.4430   2.3458
   1.6062234741   1.6061471152   0.85169  3.89804    2.5740   2.6639   2.4098   2.3168
   1.6224194254   1.6223402013   0.87028  3.90205    2.5315   2.6156   2.3775   2.2885
   1.6386153768   1.6385332650   0.88868  3.90602    2.4905   2.5690   2.3466   2.2614
   1.6548113281   1.6547263206   0.90689  3.90995    2.4504   2.5233   2.3166   2.2350
   1.6710072794   1.6709193475   0.92493  3.91383    2.4106   2.4780   2.2868   2.2089
   1.6872032308   1.6871122310   0.94280  3.91767    2.3719   2.4339   2.2578   2.1834
   1.7033991821   1.7033051350   0.96040  3.92140    2.3345   2.3915   2.2297   2.1584
   1.7195951334   1.7194981163   0.97749  3.92488    2.2980   2.3505   2.2021   2.1337
   1.7357910848   1.7356908928   0.99444  3.92832    2.2618   2.3096   2.1748   2.1092
   1.7519870361   1.7518835441   1.01125  3.93173    2.2272   2.2708   2.1481   2.0850
   1.7681829875   1.7680761750   1.02789  3.93510    2.1938   2.2334   2.1220   2.0611
   1.7843789388   1.7842687556   1.04439  3.93843    2.1605   2.1960   2.0961   2.0376
   1.8005748901   1.8004612856   1.06074  3.94172    2.1278   2.1595   2.0706   2.0143
   1.8167708415   1.8166537913   1.07667  3.94479    2.0963   2.1247   2.0453   1.9910
   1.8329667928   1.8328460889   1.09244  3.94780    2.0655   2.0910   2.0202   1.9679
   1.8491627441   1.8490382459   1.10806  3.95076    2.0349   2.0573   1.9953   1.9449
   1.8653586955   1.8652304460   1.12355  3.95370    2.0047   2.0241   1.9708   1.9222
   1.8815546468   1.8814225695   1.13891  3.95659    1.9759   1.9927   1.9469   1.9001
   1.8977505981   1.8976146240   1.15413  3.95945    1.9479   1.9624   1.9235   1.8783
   1.9139465495   1.9138065988   1.16911  3.96216    1.9199   1.9320   1.9000   1.8563
   1.9301425008   1.9299981885   1.18395  3.96482    1.8922   1.9020   1.8766   1.8345
   1.9463384521   1.9461897918   1.19868  3.96746    1.8652   1.8728   1.8536   1.8129
   1.9625344035   1.9623814249   1.21330  3.97006    1.8388   1.8444   1.8311   1.7916
   1.9787303548   1.9785730646   1.22781  3.97264    1.8127   1.8164   1.8088   1.7705
   1.9949263061   1.9947646671   1.24221  3.97519    1.7868   1.7885   1.7867   1.7496
   2.0111222575   2.0109619856   1.25644  3.97764    1.7611   1.7610   1.7646   1.7286
   2.0273182088   2.0271620021   1.27053  3.98005    1.7361   1.7343   1.7427   1.7076
   2.0435141601   2.0433618842   1.28452  3.98243    1.7113   1.7080   1.7209   1.6867
   2.0597101115   2.0595616315   1.29841  3.98478    1.6867   1.6818   1.6993   1.6659
   2.0759060628   2.0757613211   1.31221  3.98711    1.6623   1.6558   1.6779   1.6453
   2.0921020141   2.0919608477   1.32592  3.98942    1.6381   1.6301   1.6566   1.6248
   2.1082979655   2.1081559572   1.33951  3.99168    1.6142   1.6048   1.6354   1.6044
   2.1244939168   2.1243467263   1.35300  3.99390    1.5905   1.5797   1.6142   1.5839
   2.1406898681   2.1405374742   1.36638  3.99611    1.5670   1.5549   1.5933   1.5637
   2.1568858195   2.1567280464   1.37969  3.99828    1.5436   1.5301   1.5725   1.5436
   2.1730817708   2.1729185905   1.39289  4.00044    1.5205   1.5057   1.5518   1.5236
   2.1892777221   2.1891089230   1.40602  4.00257    1.4975   1.4815   1.5312   1.5036
   2.2054736735   2.2052994200   1.41903  4.00468    1.4748   1.4576   1.5106   1.4836
   2.2216696248   2.2214901140   1.43193  4.00674    1.4522   1.4339   1.4900   1.4636
   2.2378655762   2.2376807503   1.44473  4.00878    1.4298   1.4104   1.4696   1.4437
   2.2540615275   2.2538711334   1.45747  4.01080    1.4074   1.3871   1.4493   1.4240
   2.2702574788   2.2700614678   1.47012  4.01281    1.3853   1.3639   1.4291   1.4043
   2.2864534302   2.2862515357   1.48271  4.01480    1.3632   1.3408   1.4090   1.3848
   2.3026493815   2.3024416077   1.49521  4.01677    1.3413   1.3180   1.3890   1.3653
   2.3188453328   2.3186316093   1.50764  4.01873    1.3196   1.2953   1.3692   1.3460
   2.3350412842   2.3348215194   1.51998  4.02067    1.2981   1.2728   1.3494   1.3267
   2.3512372355   2.3510111993   1.53226  4.02259    1.2767   1.2504   1.3298   1.3075
   2.3674331868   2.3672007271   1.54446  4.02450    1.2554   1.2282   1.3102   1.2883
   2.3836291382   2.3833900663   1.55659  4.02638    1.2342   1.2061   1.2907   1.2692
   2.3998250895   2.3995792972   1.56865  4.02824    1.2132   1.1842   1.2712   1.2501
   2.4160210408   2.4157683089   1.58058  4.03009    1.1923   1.1625   1.2520   1.2313
   2.4322169922   2.4319571228   1.59247  4.03191    1.1716   1.1410   1.2328   1.2124
   2.4484129435   2.4481458258   1.60428  4.03373    1.1510   1.1196   1.2137   1.1937
   2.4646088948   2.4643343266   1.61604  4.03552    1.1305   1.0982   1.1947   1.1750
   2.4808048462   2.4805226030   1.62774  4.03731    1.1101   1.0770   1.1756   1.1563
   2.4970007975   2.4967107940   1.63938  4.03908    1.0897   1.0559   1.1567   1.1377
   2.5131967488   2.5128981486   1.65093  4.04082    1.0695   1.0350   1.1378   1.1191
   2.5293927002   2.5290851699   1.66240  4.04253    1.0494   1.0141   1.1190   1.1005
   2.5455886515   2.5452719663   1.67381  4.04424    1.0294   0.9934   1.1002   1.0820
   2.5617846028   2.5614586100   1.68517  4.04593    1.0094   0.9727   1.0815   1.0635
   2.5779805542   2.5776451769   1.69646  4.04761    0.9895   0.9522   1.0628   1.0450
   2.5941765055   2.5938315948   1.70771  4.04927    0.9697   0.9317   1.0442   1.0267
   2.6103724568   2.6100182715   1.71885  4.05091    0.9501   0.9114   1.0258   1.0084
   2.6265684082   2.6262051359   1.72990  4.05254    0.9307   0.8913   1.0075   0.9904
   2.6427643595   2.6423918293   1.74091  4.05416    0.9113   0.8713   0.9892   0.9724
   2.6589603108   2.6585784379   1.75187  4.05576    0.8920   0.8514   0.9710   0.9544
   2.6751562622   2.6747649335   1.76278  4.05736    0.8728   0.8316   0.9528   0.9365
   2.6913522135   2.6909512235   1.77364  4.05894    0.8536   0.8118   0.9348   0.9187
   2.7075481649   2.7071371770   1.78445  4.06051    0.8345   0.7922   0.9168   0.9009
   2.7237441162   2.7233229792   1.79522  4.06207    0.8155   0.7726   0.8988   0.8832
   2.7399400675   2.7395086913   1.80594  4.06362    0.7966   0.7532   0.8809   0.8656
   2.7561360189   2.7556942533   1.81661  4.06515    0.7778   0.7337   0.8631   0.8480
   2.7723319702   2.7718795489   1.82724  4.06668    0.7590   0.7144   0.8453   0.8305
   2.7885279215   2.7880645653   1.83781  4.06819    0.7403   0.6952   0.8276   0.8131
   2.8047238729   2.8042492915   1.84831  4.06968    0.7217   0.6760   0.8100   0.7956
   2.8209198242   2.8204335283   1.85871  4.07112    0.7031   0.6569   0.7923   0.7782
   2.8371157755   2.8366175950   1.86907  4.07254    0.6845   0.6378   0.7746   0.7608
   2.8533117269   2.8528014822   1.87938  4.07396    0.6661   0.6189   0.7570   0.7434
   2.8695076782   2.8689851251   1.88966  4.07537    0.6477   0.5999   0.7395   0.7261
   2.8857036295   2.8851685502   1.89989  4.07676    0.6293   0.5811   0.7220   0.7088
   2.9018995809   2.9013517371   1.91009  4.07815    0.6110   0.5623   0.7045   0.6916
   2.9180955322   2.9175347154   1.92024  4.07952    0.5927   0.5436   0.6871   0.6744
   2.9342914835   2.9337175522   1.93036  4.08089    0.5745   0.5249   0.6697   0.6572
   2.9504874349   2.9499000957   1.94044  4.08224    0.5564   0.5062   0.6524   0.6401
   2.9666833862   2.9660823141   1.95049  4.08358    0.5383   0.4877   0.6351   0.6230
   2.9828793375   2.9822643333   1.96050  4.08491    0.5202   0.4692   0.6178   0.6060
   2.9990752889   2.9984462447   1.97047  4.08624    0.5022   0.4507   0.6006   0.5889
   3.0152712402   3.0146283661   1.98030  4.08756    0.4845   0.4326   0.5838   0.5723
   3.0314671915   3.0308100302   1.99010  4.08888    0.4670   0.4146   0.5670   0.5558
   3.0476631429   3.0469914766   1.99985  4.09019    0.4495   0.3967   0.5502   0.5392
   3.0638590942   3.0631726093   2.00958  4.09149    0.4320   0.3788   0.5335   0.5227
   3.0800550455   3.0793534415   2.01928  4.09278    0.4146   0.3609   0.5169   0.5063
   3.0962509969   3.0955340697   2.02894  4.09406    0.3972   0.3431   0.5003   0.4899
   3.1124469482   3.1117144259   2.03857  4.09533    0.3799   0.3254   0.4837   0.4735
   3.1286428995   3.1278946887   2.04818  4.09659    0.3626   0.3076   0.4671   0.4571
   3.1448388509   3.1440747026   2.05775  4.09785    0.3453   0.2899   0.4505   0.4407
   3.1610348022   3.1602543892   2.06730  4.09909    0.3280   0.2723   0.4340   0.4244
   3.1772307536   3.1764337210   2.07681  4.10032    0.3108   0.2547   0.4175   0.4081
   3.1934267049   3.1926127257   2.08631  4.10155    0.2937   0.2371   0.4011   0.3918
   3.2096226562   3.2087914675   2.09577  4.10277    0.2765   0.2196   0.3846   0.3756
   3.2258186076   3.2249700203   2.10521  4.10398    0.2594   0.2021   0.3682   0.3593
   3.2420145589   3.2411481852   2.11463  4.10518    0.2424   0.1846   0.3518   0.3431
   3.2582105102   3.2573260335   2.12402  4.10637    0.2253   0.1671   0.3355   0.3269
   3.2744064616   3.2735035978   2.13338  4.10755    0.2083   0.1497   0.3191   0.3107
   3.2906024129   3.2896807422   2.14272  4.10873    0.1912   0.1323   0.3027   0.2946
   3.3067983642   3.3058575933   2.15204  4.10989    0.1742   0.1149   0.2864   0.2784
   3.3229943156   3.3220342539   2.16134  4.11104    0.1573   0.0976   0.2701   0.2622
   3.3391902669   3.3382105995   2.17061  4.11219    0.1403   0.0802   0.2537   0.2461
   3.3553862182   3.3543866503   2.17986  4.11332    0.1233   0.0629   0.2374   0.2299
   3.3715821696   3.3705624306   2.18909  4.11445    0.1064   0.0456   0.2211   0.2138
   3.3877781209   3.3867377416   2.19830  4.11556    0.0894   0.0283   0.2048   0.1977
   3.4039740722   3.4029125360   2.20749  4.11667    0.0725   0.0110   0.1885   0.1815
   3.4201700236   3.4190869560   2.21666  4.11777    0.0556  -0.0063   0.1722   0.1654
   3.4363659749   3.4352610386   2.22581  4.11885    0.0387  -0.0236   0.1559   0.1492
   3.4525619262   3.4514348260   2.23494  4.11993    0.0217  -0.0408   0.1396   0.1331
   3.4687578776   3.4676083152   2.24405  4.12099    0.0048  -0.0581   0.1232   0.1169
   3.4849538289   3.4837814393   2.25315  4.12205   -0.0122  -0.0754   0.1069   0.1007
   3.5011497802   3.4999541923   2.26222  4.12309   -0.0291  -0.0927   0.0905   0.0845
   3.5173457316   3.5161272124   2.27111  4.12410   -0.0457  -0.1096   0.0744   0.0686
   3.5335416829   3.5322998554   2.27998  4.12510   -0.0624  -0.1266   0.0583   0.0526
   3.5497376342   3.5484723899   2.28883  4.12608   -0.0791  -0.1436   0.0422   0.0366
   3.5659335856   3.5646444265   2.29767  4.12706   -0.0958  -0.1606   0.0261   0.0206
   3.5821295369   3.5808159455   2.30649  4.12803   -0.1125  -0.1776   0.0099   0.0046
   3.5983254882   3.5969872029   2.31530  4.12898   -0.1292  -0.1947  -0.0063  -0.0114
   3.6145214396   3.6131581118   2.32409  4.12993   -0.1459  -0.2117  -0.0225  -0.0275
   3.6307173909   3.6293283824   2.33286  4.13086   -0.1627  -0.2288  -0.0387  -0.0436
   3.6469133423   3.6454981581   2.34163  4.13179   -0.1795  -0.2458  -0.0550  -0.0597
   3.6631092936   3.6616676279   2.35039  4.13270   -0.1963  -0.2629  -0.0713  -0.0759
   3.6793052449   3.6778366420   2.35914  4.13361   -0.2131  -0.2800  -0.0876  -0.0921
   3.6955011963   3.6940050190   2.36787  4.13449   -0.2300  -0.2972  -0.1040  -0.1083
   3.7116971476   3.7101730455   2.37659  4.13537   -0.2469  -0.3144  -0.1205  -0.1246
   3.7278930989   3.7263407230   2.38530  4.13623   -0.2639  -0.3316  -0.1369  -0.1410
   3.7440890503   3.7425076570   2.39400  4.13709   -0.2809  -0.3489  -0.1534  -0.1573
   3.7602850016   3.7586743379   2.40270  4.13793   -0.2979  -0.3662  -0.1700  -0.1738
   3.7764809529   3.7748404027   2.41138  4.13876   -0.3150  -0.3835  -0.1866  -0.1902
   3.7926769043   3.7910058718   2.42006  4.13958   -0.3321  -0.4009  -0.2032  -0.2068
   3.8088728556   3.8071709062   2.42873  4.14039   -0.3492  -0.4183  -0.2199  -0.2234
   3.8250688069   3.8233354486   2.43739  4.14118   -0.3664  -0.4358  -0.2367  -0.2400
   3.8412647583   3.8394992926   2.44604  4.14196   -0.3837  -0.4533  -0.2535  -0.2568
   3.8574607096   3.8556626497   2.45469  4.14272   -0.4011  -0.4709  -0.2705  -0.2736
   3.8736566609   3.8718253754   2.46334  4.14347   -0.4185  -0.4885  -0.2874  -0.2904
   3.8898526123   3.8879873877   2.47198  4.14421   -0.4359  -0.5062  -0.3045  -0.3074
   3.9060485636   3.9041490028   2.48061  4.14494   -0.4535  -0.5240  -0.3216  -0.3244
   3.9222445149   3.9203098135   2.48925  4.14565   -0.4711  -0.5418  -0.3388  -0.3415
   3.9384404663   3.9364698932   2.49788  4.14634   -0.4888  -0.5597  -0.3561  -0.3587
   3.9546364176   3.9526296369   2.50651  4.14702   -0.5065  -0.5777  -0.3735  -0.3760
   3.9708323689   3.9687889002   2.51513  4.14768   -0.5244  -0.5957  -0.3909  -0.3934
   3.9870283203   3.9849471599   2.52376  4.14833   -0.5423  -0.6139  -0.4085  -0.4109
   4.0032242716   4.0011196638   2.53235  4.14895   -0.5603  -0.6321  -0.4262  -0.4284
   4.0194202229   4.0173528948   2.54085  4.14955   -0.5782  -0.6501  -0.4437  -0.4459
   4.0356161743   4.0335878379   2.54935  4.15014   -0.5961  -0.6683  -0.4613  -0.4635
   4.0518121256   4.0498246214   2.55783  4.15070   -0.6142  -0.6866  -0.4791  -0.4812
   4.0680080769   4.0660632020   2.56633  4.15124   -0.6324  -0.7050  -0.4970  -0.4990
   4.0842040283   4.0823033518   2.57482  4.15176   -0.6507  -0.7234  -0.5150  -0.5170
   4.1003999796   4.0985450230   2.58332  4.15227   -0.6691  -0.7420  -0.5331  -0.5350
   4.1165959310   4.1147886311   2.59182  4.15276   -0.6877  -0.7607  -0.5514  -0.5532
   4.1327918823   4.1310343944   2.60033  4.15323   -0.7063  -0.7795  -0.5698  -0.5715
   4.1489878336   4.1472820850   2.60884  4.15368   -0.7251  -0.7984  -0.5883  -0.5900
   4.1651837850   4.1635318921   2.61736  4.15411   -0.7440  -0.8175  -0.6069  -0.6086
   4.1813797363   4.1797833737   2.62589  4.15452   -0.7630  -0.8366  -0.6257  -0.6274
   4.1975756876   4.1960368836   2.63442  4.15490   -0.7823  -0.8560  -0.6447  -0.6464
   4.2137716390   4.2122927124   2.64296  4.15526   -0.8016  -0.8755  -0.6639  -0.6655
   4.2299675903   4.2285508247   2.65150  4.15560   -0.8211  -0.8951  -0.6832  -0.6848
   4.2461635416   4.2448110306   2.66006  4.15591   -0.8408  -0.9149  -0.7027  -0.7043
   4.2623594930   4.2610735499   2.66863  4.15620   -0.8607  -0.9348  -0.7224  -0.7240
   4.2785554443   4.2773383951   2.67720  4.15645   -0.8807  -0.9550  -0.7423  -0.7439
   4.2947513956   4.2936058531   2.68579  4.15668   -0.9010  -0.9753  -0.7624  -0.7640
   4.3109473470   4.3098756664   2.69439  4.15688   -0.9214  -0.9958  -0.7827  -0.7843
   4.3271432983   4.3261480419   2.70300  4.15705   -0.9420  -1.0165  -0.8033  -0.8048
   4.3433392496   4.3424230167   2.71163  4.15719   -0.9629  -1.0375  -0.8241  -0.8256
   4.3595352010   4.3587007037   2.72026  4.15730   -0.9840  -1.0586  -0.8451  -0.8467
   4.3757311523   4.3749811654   2.72892  4.15737   -1.0053  -1.0799  -0.8664  -0.8680
   4.3919271036   4.3912644933   2.73759  4.15741   -1.0269  -1.1015  -0.8879  -0.8896
   4.4081230550   4.4075507649   2.74627  4.15740   -1.0487  -1.1234  -0.9097  -0.9114
   4.4243190063   4.4238400216   2.75497  4.15736   -1.0708  -1.1455  -0.9319  -0.9336
   4.4405149576   4.4401324120   2.76369  4.15728   -1.0931  -1.1678  -0.9543  -0.9561
   4.4567109090   4.4564280182   2.77243  4.15716   -1.1158  -1.1905  -0.9770  -0.9789
   4.4729068603   4.4727269541   2.78118  4.15699   -1.1388  -1.2135  -1.0001  -1.0021
   4.4891028116   4.4890292759   2.78996  4.15677   -1.1621  -1.2367  -1.0236  -1.0256
   4.5052987630   4.5052987630   2.79871  4.15649   -1.1857  -1.2602  -1.0473  -1.0494
   4.5214947143   4.5214947143   2.80736  4.15614   -1.2095  -1.2839  -1.0713  -1.0735
   4.5376906656   4.5376906656   2.81604  4.15574   -1.2336  -1.3080  -1.0956  -1.0980
   4.5538866170   4.5538866170   2.82473  4.15528   -1.2581  -1.3324  -1.1204  -1.1229
   4.5700825683   4.5700825683   2.83345  4.15475   -1.2831  -1.3572  -1.1456  -1.1483
   4.5862785197   4.5862785197   2.84219  4.15418   -1.3083  -1.3823  -1.1712  -1.1741
   4.6024744710   4.6024744710   2.85095  4.15353   -1.3341  -1.4079  -1.1974  -1.2005
   4.6186704223   4.6186704223   2.85973  4.15282   -1.3603  -1.4339  -1.2240  -1.2273
   4.6348663737   4.6348663737   2.86854  4.15203   -1.3870  -1.4604  -1.2512  -1.2547
   4.6510623250   4.6510623250   2.87738  4.15116   -1.4142  -1.4874  -1.2789  -1.2826
   4.6672582763   4.6672582763   2.88625  4.15021   -1.4420  -1.5149  -1.3072  -1.3112
   4.6834542277   4.6834542277   2.89514  4.14918   -1.4703  -1.5429  -1.3361  -1.3403
   4.6996501790   4.6996501790   2.90406  4.14805   -1.4992  -1.5715  -1.3657  -1.3702
   4.7158461303   4.7158461303   2.91302  4.14683   -1.5287  -1.6007  -1.3959  -1.4008
   4.7320420817   4.7320420817   2.92202  4.14550   -1.5589  -1.6305  -1.4269  -1.4321
   4.7482380330   4.7482380330   2.93105  4.14408   -1.5898  -1.6610  -1.4586  -1.4642
   4.7644339843   4.7644339843   2.94012  4.14253   -1.6215  -1.6922  -1.4912  -1.4972
   4.7806299357   4.7806299357   2.94924  4.14088   -1.6539  -1.7241  -1.5245  -1.5310
   4.7968258870   4.7968258870   2.95842  4.13910   -1.6871  -1.7569  -1.5588  -1.5658
   4.8130218383   4.8130218383   2.96766  4.13720   -1.7211  -1.7903  -1.5939  -1.6014
   4.8292177897   4.8292177897   2.97698  4.13519   -1.7560  -1.8246  -1.6300  -1.6380
