# Isochrone from from BaSTI-IAC database
# Alpha-enhanced=+0.4 models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.998   Z = 0.0015720   Y = 0.24904000   Age (Myr) = 10000.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   0.2235847553   0.2235847553  -2.06444  3.56654   10.3622  11.2767   9.4243   9.0014
   0.2256107349   0.2256107349  -2.05620  3.56700   10.3400  11.2524   9.4031   8.9809
   0.2276367145   0.2276367145  -2.04802  3.56746   10.3179  11.2284   9.3821   8.9605
   0.2296626941   0.2296626941  -2.03992  3.56792   10.2960  11.2046   9.3613   8.9404
   0.2316886737   0.2316886737  -2.03188  3.56837   10.2742  11.1810   9.3407   8.9203
   0.2337146533   0.2337146533  -2.02391  3.56882   10.2527  11.1576   9.3202   8.9005
   0.2357406329   0.2357406329  -2.01601  3.56926   10.2313  11.1343   9.2999   8.8808
   0.2377666125   0.2377666125  -2.00817  3.56970   10.2102  11.1113   9.2798   8.8613
   0.2397925921   0.2397925921  -2.00039  3.57014   10.1892  11.0885   9.2599   8.8419
   0.2418185716   0.2418185716  -1.99267  3.57057   10.1683  11.0658   9.2401   8.8227
   0.2438445512   0.2438445512  -1.98501  3.57100   10.1477  11.0434   9.2204   8.8037
   0.2458705308   0.2458705308  -1.97742  3.57142   10.1272  11.0211   9.2010   8.7847
   0.2478965104   0.2478965104  -1.96988  3.57185   10.1068  10.9990   9.1816   8.7660
   0.2499224900   0.2499224900  -1.96238  3.57226   10.0866  10.9770   9.1624   8.7473
   0.2519484696   0.2519484696  -1.95508  3.57265   10.0670  10.9557   9.1437   8.7292
   0.2539744492   0.2539744492  -1.94788  3.57304   10.0476  10.9347   9.1253   8.7112
   0.2560004288   0.2560004288  -1.94076  3.57341   10.0285  10.9140   9.1071   8.6935
   0.2580264084   0.2580264084  -1.93372  3.57379   10.0096  10.8935   9.0891   8.6760
   0.2600523880   0.2600523880  -1.92677  3.57416    9.9909  10.8733   9.0713   8.6587
   0.2620783676   0.2620783676  -1.91990  3.57452    9.9724  10.8533   9.0537   8.6416
   0.2641043472   0.2641043472  -1.91310  3.57488    9.9542  10.8335   9.0363   8.6247
   0.2661303268   0.2661303268  -1.90624  3.57525    9.9357  10.8135   9.0188   8.6076
   0.2681563064   0.2681563064  -1.89945  3.57560    9.9175  10.7938   9.0014   8.5907
   0.2701822860   0.2701822860  -1.89274  3.57596    9.8995  10.7743   8.9843   8.5740
   0.2722082656   0.2722082656  -1.88611  3.57631    9.8817  10.7550   8.9673   8.5575
   0.2742342452   0.2742342452  -1.87954  3.57665    9.8641  10.7359   8.9505   8.5412
   0.2762602248   0.2762602248  -1.87301  3.57699    9.8465  10.7170   8.9338   8.5250
   0.2782862044   0.2782862044  -1.86655  3.57733    9.8292  10.6982   8.9173   8.5089
   0.2803121840   0.2803121840  -1.86017  3.57767    9.8121  10.6797   8.9010   8.4930
   0.2823381635   0.2823381635  -1.85387  3.57800    9.7952  10.6613   8.8849   8.4774
   0.2843641431   0.2843641431  -1.84752  3.57833    9.7781  10.6429   8.8687   8.4616
   0.2863901227   0.2863901227  -1.84120  3.57865    9.7612  10.6246   8.8526   8.4459
   0.2884161023   0.2884161023  -1.83495  3.57897    9.7445  10.6065   8.8366   8.4303
   0.2904420819   0.2904420819  -1.82878  3.57929    9.7279  10.5886   8.8209   8.4150
   0.2924680615   0.2924680615  -1.82272  3.57960    9.7117  10.5711   8.8054   8.3999
   0.2944940411   0.2944940411  -1.81674  3.57991    9.6957  10.5537   8.7901   8.3851
   0.2965200207   0.2965200207  -1.81083  3.58022    9.6798  10.5366   8.7750   8.3704
   0.2985460003   0.2985460003  -1.80496  3.58052    9.6641  10.5196   8.7600   8.3558
   0.3005719799   0.3005719799  -1.79892  3.58082    9.6479  10.5021   8.7446   8.3407
   0.3025979595   0.3025979595  -1.79226  3.58114    9.6302  10.4831   8.7276   8.3242
   0.3046239391   0.3046239391  -1.78569  3.58145    9.6127  10.4642   8.7109   8.3079
   0.3066499187   0.3066499187  -1.77927  3.58176    9.5955  10.4457   8.6946   8.2919
   0.3086758983   0.3086758983  -1.77306  3.58207    9.5789  10.4278   8.6787   8.2765
   0.3107018779   0.3107018779  -1.76698  3.58237    9.5627  10.4103   8.6632   8.2614
   0.3127278575   0.3127278575  -1.76106  3.58268    9.5468  10.3931   8.6481   8.2467
   0.3147538371   0.3147538371  -1.75529  3.58298    9.5313  10.3764   8.6334   8.2324
   0.3167798167   0.3167798167  -1.74959  3.58327    9.5160  10.3598   8.6188   8.2182
   0.3188057963   0.3188057963  -1.74397  3.58357    9.5009  10.3435   8.6044   8.2042
   0.3208317759   0.3208317759  -1.73841  3.58386    9.4860  10.3273   8.5902   8.1904
   0.3228577554   0.3228577554  -1.73293  3.58415    9.4713  10.3113   8.5762   8.1768
   0.3248837350   0.3248837350  -1.72752  3.58445    9.4567  10.2955   8.5624   8.1633
   0.3269097146   0.3269097146  -1.72220  3.58473    9.4424  10.2800   8.5488   8.1501
   0.3289356942   0.3289356942  -1.71760  3.58501    9.4299  10.2663   8.5369   8.1387
   0.3309616738   0.3309616738  -1.71312  3.58528    9.4177  10.2530   8.5254   8.1275
   0.3329876534   0.3329876534  -1.70873  3.58555    9.4057  10.2399   8.5141   8.1166
   0.3350136330   0.3350136330  -1.70427  3.58582    9.3936  10.2266   8.5026   8.1055
   0.3370396126   0.3370396126  -1.69972  3.58610    9.3813  10.2131   8.4910   8.0942
   0.3390655922   0.3390655922  -1.69506  3.58637    9.3686  10.1993   8.4790   8.0827
   0.3410915718   0.3410915718  -1.69031  3.58665    9.3557  10.1853   8.4668   8.0708
   0.3431175514   0.3431175514  -1.68547  3.58693    9.3426  10.1710   8.4544   8.0588
   0.3451435310   0.3451435310  -1.68053  3.58720    9.3293  10.1564   8.4417   8.0465
   0.3471695106   0.3471695106  -1.67548  3.58749    9.3156  10.1416   8.4288   8.0340
   0.3491954902   0.3491954902  -1.67030  3.58777    9.3017  10.1264   8.4155   8.0211
   0.3512214698   0.3512214698  -1.66448  3.58814    9.2858  10.1089   8.4005   8.0067
   0.3532474494   0.3532474494  -1.65828  3.58856    9.2687  10.0901   8.3846   7.9913
   0.3552734290   0.3552734290  -1.65212  3.58899    9.2518  10.0713   8.3687   7.9760
   0.3572994086   0.3572994086  -1.64598  3.58941    9.2349  10.0526   8.3528   7.9607
   0.3593253882   0.3593253882  -1.63987  3.58983    9.2181  10.0340   8.3371   7.9455
   0.3613513678   0.3613513678  -1.63380  3.59024    9.2013  10.0155   8.3214   7.9304
   0.3633773473   0.3633773473  -1.62775  3.59066    9.1847   9.9970   8.3058   7.9154
   0.3654033269   0.3654033269  -1.62173  3.59107    9.1681   9.9786   8.2902   7.9005
   0.3674293065   0.3674293065  -1.61574  3.59148    9.1516   9.9603   8.2748   7.8856
   0.3694552861   0.3694552861  -1.60978  3.59189    9.1352   9.9421   8.2594   7.8708
   0.3714812657   0.3714812657  -1.60384  3.59230    9.1188   9.9240   8.2440   7.8560
   0.3735072453   0.3735072453  -1.59793  3.59270    9.1025   9.9059   8.2287   7.8413
   0.3755332249   0.3755332249  -1.59205  3.59310    9.0863   9.8879   8.2136   7.8267
   0.3775592045   0.3775592045  -1.58620  3.59350    9.0702   9.8700   8.1984   7.8122
   0.3795851841   0.3795851841  -1.58037  3.59390    9.0541   9.8522   8.1834   7.7977
   0.3816111637   0.3816111637  -1.57457  3.59430    9.0381   9.8344   8.1684   7.7833
   0.3836371433   0.3836371433  -1.56880  3.59470    9.0222   9.8168   8.1535   7.7690
   0.3856631229   0.3856631229  -1.56305  3.59509    9.0063   9.7992   8.1386   7.7547
   0.3876891025   0.3876891025  -1.55733  3.59549    8.9906   9.7817   8.1239   7.7405
   0.3897150821   0.3897150821  -1.55164  3.59588    8.9749   9.7643   8.1092   7.7264
   0.3917410617   0.3917410617  -1.54597  3.59627    8.9592   9.7470   8.0945   7.7123
   0.3937670413   0.3937670413  -1.54033  3.59666    8.9437   9.7297   8.0800   7.6983
   0.3957930209   0.3957930209  -1.53471  3.59704    8.9282   9.7126   8.0655   7.6844
   0.3978190005   0.3978190005  -1.52911  3.59743    8.9128   9.6955   8.0511   7.6705
   0.3998449801   0.3998449801  -1.52355  3.59781    8.8975   9.6785   8.0367   7.6567
   0.4018709597   0.4018709597  -1.51648  3.59839    8.8778   9.6563   8.0184   7.6393
   0.4038969392   0.4038969392  -1.50932  3.59898    8.8577   9.6337   7.9999   7.6216
   0.4059229188   0.4059229188  -1.50219  3.59957    8.8378   9.6113   7.9815   7.6040
   0.4079488984   0.4079488984  -1.49508  3.60016    8.8180   9.5890   7.9632   7.5865
   0.4099748780   0.4099748780  -1.48801  3.60074    8.7983   9.5668   7.9450   7.5691
   0.4120008576   0.4120008576  -1.48097  3.60133    8.7788   9.5448   7.9269   7.5518
   0.4140268372   0.4140268372  -1.47395  3.60191    8.7593   9.5230   7.9089   7.5346
   0.4160528168   0.4160528168  -1.46697  3.60249    8.7400   9.5012   7.8910   7.5175
   0.4180787964   0.4180787964  -1.46000  3.60307    8.7207   9.4797   7.8733   7.5005
   0.4201047760   0.4201047760  -1.45307  3.60364    8.7016   9.4582   7.8556   7.4836
   0.4221307556   0.4221307556  -1.44616  3.60422    8.6826   9.4369   7.8380   7.4668
   0.4241567352   0.4241567352  -1.43928  3.60479    8.6637   9.4157   7.8206   7.4500
   0.4261827148   0.4261827148  -1.43243  3.60536    8.6448   9.3947   7.8032   7.4334
   0.4282086944   0.4282086944  -1.42560  3.60593    8.6261   9.3737   7.7859   7.4168
   0.4302346740   0.4302346740  -1.41880  3.60650    8.6075   9.3529   7.7687   7.4003
   0.4322606536   0.4322606536  -1.41202  3.60706    8.5889   9.3321   7.7516   7.3839
   0.4342866332   0.4342866332  -1.40527  3.60763    8.5704   9.3115   7.7346   7.3676
   0.4363126128   0.4363126128  -1.39853  3.60819    8.5520   9.2909   7.7176   7.3513
   0.4383385924   0.4383385924  -1.39183  3.60875    8.5337   9.2704   7.7007   7.3351
   0.4403645720   0.4403645720  -1.38515  3.60931    8.5154   9.2500   7.6839   7.3189
   0.4423905516   0.4423905516  -1.37849  3.60987    8.4972   9.2296   7.6672   7.3029
   0.4444165311   0.4444165311  -1.37185  3.61043    8.4791   9.2094   7.6504   7.2868
   0.4464425107   0.4464425107  -1.36523  3.61098    8.4610   9.1892   7.6338   7.2709
   0.4484684903   0.4484684903  -1.35864  3.61154    8.4430   9.1690   7.6172   7.2549
   0.4504944699   0.4504944699  -1.35168  3.61217    8.4239   9.1474   7.5997   7.2382
   0.4525204495   0.4525204495  -1.34358  3.61306    8.4011   9.1211   7.5792   7.2188
   0.4545464291   0.4545464291  -1.33549  3.61394    8.3783   9.0949   7.5587   7.1994
   0.4565724087   0.4565724087  -1.32743  3.61483    8.3556   9.0687   7.5382   7.1800
   0.4585983883   0.4585983883  -1.31938  3.61571    8.3329   9.0425   7.5178   7.1607
   0.4606243679   0.4606243679  -1.31136  3.61659    8.3102   9.0163   7.4974   7.1415
   0.4626503475   0.4626503475  -1.30336  3.61747    8.2876   8.9902   7.4770   7.1223
   0.4646763271   0.4646763271  -1.29537  3.61835    8.2650   8.9641   7.4567   7.1031
   0.4667023067   0.4667023067  -1.28741  3.61923    8.2424   8.9380   7.4364   7.0840
   0.4687282863   0.4687282863  -1.27946  3.62011    8.2199   8.9119   7.4162   7.0649
   0.4707542659   0.4707542659  -1.27154  3.62099    8.1974   8.8859   7.3960   7.0459
   0.4727802455   0.4727802455  -1.26363  3.62186    8.1750   8.8600   7.3759   7.0270
   0.4748062251   0.4748062251  -1.25574  3.62274    8.1527   8.8341   7.3559   7.0081
   0.4768322047   0.4768322047  -1.24786  3.62361    8.1303   8.8082   7.3359   6.9892
   0.4788581843   0.4788581843  -1.23999  3.62449    8.1080   8.7824   7.3159   6.9704
   0.4808841639   0.4808841639  -1.23214  3.62537    8.0858   8.7566   7.2960   6.9517
   0.4829101435   0.4829101435  -1.22429  3.62624    8.0636   8.7309   7.2762   6.9330
   0.4849361230   0.4849361230  -1.21646  3.62712    8.0414   8.7052   7.2563   6.9143
   0.4869621026   0.4869621026  -1.20863  3.62800    8.0192   8.6795   7.2366   6.8957
   0.4889880822   0.4889880822  -1.20081  3.62888    7.9970   8.6538   7.2168   6.8770
   0.4910140618   0.4910140618  -1.19298  3.62976    7.9749   8.6281   7.1970   6.8584
   0.4930400414   0.4930400414  -1.18515  3.63064    7.9527   8.6025   7.1773   6.8398
   0.4950660210   0.4950660210  -1.17734  3.63153    7.9306   8.5769   7.1576   6.8212
   0.4970920006   0.4970920006  -1.16954  3.63241    7.9085   8.5513   7.1380   6.8027
   0.4991179802   0.4991179802  -1.16175  3.63330    7.8864   8.5257   7.1184   6.7842
   0.5011439598   0.5011430597  -1.15356  3.63436    7.8628   8.4980   7.0977   6.7648
   0.5031699394   0.5031674129  -1.14505  3.63555    7.8379   8.4685   7.0762   6.7447
   0.5051959190   0.5051917327  -1.13656  3.63673    7.8131   8.4392   7.0547   6.7247
   0.5072218986   0.5072159846  -1.12809  3.63792    7.7884   8.4099   7.0333   6.7048
   0.5092478782   0.5092401719  -1.11964  3.63910    7.7637   8.3806   7.0120   6.6849
   0.5112738578   0.5112643500  -1.11120  3.64028    7.7390   8.3514   6.9906   6.6651
   0.5132998374   0.5132884420  -1.10278  3.64145    7.7144   8.3221   6.9694   6.6453
   0.5153258170   0.5153124771  -1.09437  3.64263    7.6897   8.2928   6.9481   6.6255
   0.5173517966   0.5173365332  -1.08597  3.64380    7.6651   8.2634   6.9269   6.6058
   0.5193777762   0.5193603762  -1.07759  3.64497    7.6405   8.2340   6.9057   6.5862
   0.5214037558   0.5213843129  -1.06923  3.64614    7.6159   8.2046   6.8845   6.5666
   0.5234297354   0.5234080784  -1.06088  3.64731    7.5913   8.1752   6.8634   6.5470
   0.5254557149   0.5254318618  -1.05255  3.64847    7.5668   8.1459   6.8423   6.5275
   0.5274816945   0.5274556345  -1.04422  3.64964    7.5423   8.1168   6.8213   6.5079
   0.5295076741   0.5294792155  -1.03591  3.65080    7.5179   8.0878   6.8002   6.4884
   0.5315336537   0.5315028485  -1.02762  3.65196    7.4936   8.0590   6.7792   6.4688
   0.5335596333   0.5335262823  -1.01933  3.65312    7.4694   8.0305   6.7583   6.4492
   0.5355856129   0.5355497789  -1.01106  3.65428    7.4452   8.0022   6.7373   6.4295
   0.5376115925   0.5375732064  -1.00282  3.65543    7.4212   7.9743   6.7164   6.4098
   0.5396375721   0.5395965024  -0.99460  3.65659    7.3974   7.9466   6.6956   6.3901
   0.5416635517   0.5416198946  -0.98640  3.65773    7.3736   7.9192   6.6748   6.3704
   0.5436895313   0.5436429289  -0.97822  3.65888    7.3498   7.8919   6.6541   6.3507
   0.5457155109   0.5456661299  -0.97004  3.66003    7.3261   7.8646   6.6333   6.3311
   0.5477414905   0.5476890091  -0.96188  3.66117    7.3024   7.8374   6.6126   6.3114
   0.5497674701   0.5497121874  -0.95372  3.66232    7.2788   7.8101   6.5919   6.2917
   0.5517934497   0.5517343790  -0.94515  3.66362    7.2535   7.7807   6.5701   6.2711
   0.5538194293   0.5537567442  -0.93653  3.66494    7.2280   7.7510   6.5481   6.2504
   0.5558454089   0.5557788372  -0.92792  3.66626    7.2026   7.7211   6.5261   6.2298
   0.5578713885   0.5578006827  -0.91930  3.66758    7.1771   7.6913   6.5042   6.2091
   0.5598973681   0.5598226370  -0.91070  3.66890    7.1516   7.6614   6.4823   6.1885
   0.5619233477   0.5618444129  -0.90210  3.67022    7.1262   7.6317   6.4604   6.1679
   0.5639493272   0.5638661847  -0.89351  3.67153    7.1009   7.6021   6.4385   6.1474
   0.5659753068   0.5658876409  -0.88492  3.67284    7.0756   7.5726   6.4166   6.1268
   0.5680012864   0.5679091366  -0.87635  3.67415    7.0505   7.5434   6.3948   6.1063
   0.5700272660   0.5699303494  -0.86777  3.67546    7.0254   7.5144   6.3731   6.0857
   0.5720532456   0.5719517212  -0.85920  3.67676    7.0004   7.4856   6.3513   6.0652
   0.5740792252   0.5739725658  -0.85063  3.67807    6.9755   7.4570   6.3297   6.0447
   0.5761052048   0.5759935302  -0.84207  3.67937    6.9508   7.4286   6.3080   6.0242
   0.5781311844   0.5780142414  -0.83351  3.68067    6.9261   7.4004   6.2865   6.0037
   0.5801571640   0.5800351698  -0.82496  3.68197    6.9016   7.3724   6.2649   5.9833
   0.5821831436   0.5820555366  -0.81640  3.68327    6.8771   7.3446   6.2435   5.9628
   0.5842091232   0.5840757105  -0.80785  3.68457    6.8527   7.3169   6.2220   5.9424
   0.5862351028   0.5860961806  -0.79929  3.68586    6.8283   7.2893   6.2006   5.9220
   0.5882610824   0.5881159904  -0.79073  3.68715    6.8039   7.2617   6.1791   5.9015
   0.5902870620   0.5901361086  -0.78218  3.68845    6.7795   7.2340   6.1577   5.8811
   0.5923130416   0.5921557958  -0.77362  3.68974    6.7551   7.2062   6.1361   5.8606
   0.5943390212   0.5941751937  -0.76506  3.69102    6.7305   7.1783   6.1146   5.8401
   0.5963650008   0.5961950547  -0.75650  3.69230    6.7059   7.1503   6.0929   5.8195
   0.5983909804   0.5982140372  -0.74794  3.69358    6.6812   7.1223   6.0713   5.7989
   0.6004169600   0.6002342793  -0.73942  3.69487    6.6567   7.0943   6.0498   5.7785
   0.6024429396   0.6022569454  -0.73108  3.69620    6.6326   7.0668   6.0288   5.7587
   0.6044689191   0.6042797486  -0.72275  3.69753    6.6087   7.0395   6.0079   5.7389
   0.6064948987   0.6063024209  -0.71442  3.69886    6.5851   7.0126   5.9873   5.7193
   0.6085208783   0.6083253591  -0.70611  3.70019    6.5617   6.9861   5.9668   5.6999
   0.6105468579   0.6103479939  -0.69779  3.70152    6.5387   6.9600   5.9465   5.6806
   0.6125728375   0.6123705708  -0.68948  3.70284    6.5158   6.9343   5.9263   5.6614
   0.6145988171   0.6143928247  -0.68118  3.70416    6.4930   6.9087   5.9062   5.6423
   0.6166247967   0.6164155797  -0.67288  3.70548    6.4704   6.8833   5.8862   5.6233
   0.6186507763   0.6184381377  -0.66458  3.70680    6.4477   6.8578   5.8662   5.6042
   0.6206767559   0.6204604717  -0.65629  3.70811    6.4250   6.8322   5.8462   5.5851
   0.6227027355   0.6224827315  -0.64799  3.70943    6.4022   6.8065   5.8261   5.5660
   0.6247287151   0.6245051319  -0.63971  3.71073    6.3793   6.7807   5.8059   5.5469
   0.6267546947   0.6265273359  -0.63142  3.71204    6.3564   6.7549   5.7858   5.5277
   0.6287806743   0.6285494557  -0.62313  3.71334    6.3335   6.7291   5.7657   5.5086
   0.6308066539   0.6305715100  -0.61485  3.71465    6.3106   6.7033   5.7456   5.4895
   0.6328326335   0.6325934993  -0.60656  3.71594    6.2878   6.6776   5.7256   5.4704
   0.6348586131   0.6346158462  -0.59828  3.71724    6.2652   6.6521   5.7057   5.4514
   0.6368845927   0.6366376629  -0.59000  3.71854    6.2426   6.6267   5.6858   5.4325
   0.6389105723   0.6386593547  -0.58172  3.71983    6.2201   6.6015   5.6661   5.4137
   0.6409365519   0.6406810839  -0.57343  3.72112    6.1977   6.5764   5.6464   5.3949
   0.6429625315   0.6427028246  -0.56515  3.72240    6.1755   6.5515   5.6268   5.3763
   0.6449885110   0.6447247680  -0.55686  3.72369    6.1533   6.5267   5.6073   5.3576
   0.6470144906   0.6467466170  -0.54857  3.72497    6.1313   6.5020   5.5879   5.3391
   0.6490404702   0.6487681351  -0.54028  3.72625    6.1093   6.4775   5.5685   5.3206
   0.6510664498   0.6507895024  -0.53205  3.72747    6.0877   6.4533   5.5493   5.3022
   0.6530924294   0.6528107829  -0.52388  3.72864    6.0662   6.4295   5.5302   5.2839
   0.6551184090   0.6548320993  -0.51570  3.72981    6.0448   6.4056   5.5111   5.2655
   0.6571443886   0.6568532880  -0.50752  3.73098    6.0233   6.3817   5.4920   5.2472
   0.6591703682   0.6588744096  -0.49934  3.73214    6.0017   6.3578   5.4728   5.2288
   0.6611963478   0.6608954672  -0.49115  3.73330    5.9801   6.3338   5.4536   5.2104
   0.6632223274   0.6629164604  -0.48296  3.73445    5.9584   6.3097   5.4343   5.1919
   0.6652483070   0.6649373214  -0.47476  3.73561    5.9367   6.2855   5.4150   5.1734
   0.6672742866   0.6669581423  -0.46656  3.73676    5.9150   6.2614   5.3957   5.1549
   0.6693002662   0.6689787964  -0.45835  3.73790    5.8934   6.2374   5.3765   5.1365
   0.6713262458   0.6709992394  -0.45012  3.73904    5.8718   6.2135   5.3573   5.1181
   0.6733522254   0.6730198837  -0.44190  3.74018    5.8504   6.1898   5.3382   5.0998
   0.6753782050   0.6750405129  -0.43366  3.74132    5.8291   6.1663   5.3192   5.0816
   0.6774041846   0.6770610700  -0.42541  3.74245    5.8079   6.1429   5.3004   5.0634
   0.6794301642   0.6790810450  -0.41715  3.74358    5.7869   6.1197   5.2816   5.0453
   0.6814561438   0.6811009773  -0.40889  3.74471    5.7659   6.0966   5.2629   5.0273
   0.6834821234   0.6831213255  -0.40061  3.74583    5.7449   6.0735   5.2442   5.0092
   0.6855081029   0.6851414543  -0.39232  3.74695    5.7239   6.0504   5.2254   4.9911
   0.6875340825   0.6871611875  -0.38401  3.74807    5.7029   6.0272   5.2067   4.9730
   0.6895600621   0.6891808974  -0.37570  3.74918    5.6817   6.0040   5.1878   4.9548
   0.6915860417   0.6912008057  -0.36737  3.75029    5.6605   5.9806   5.1688   4.9365
   0.6936120213   0.6932200429  -0.35902  3.75139    5.6393   5.9572   5.1498   4.9182
   0.6956380009   0.6952398121  -0.35066  3.75249    5.6179   5.9338   5.1308   4.8998
