# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.300   Z = 0.0007870   Y = 0.24801591   Age (Myr) = 1000.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   0.7884930317   0.7884324609  -0.23229  3.78134    5.3251   5.5900   4.8949   4.6754
   0.7939142367   0.7938516896  -0.21780  3.78325    5.2897   5.5514   4.8633   4.6450
   0.7993354416   0.7992707570  -0.20336  3.78515    5.2543   5.5129   4.8318   4.6147
   0.8047566466   0.8046896311  -0.18910  3.78695    5.2194   5.4749   4.8005   4.5846
   0.8101778516   0.8101084031  -0.17495  3.78872    5.1846   5.4371   4.7695   4.5547
   0.8155990566   0.8155271236  -0.16090  3.79047    5.1501   5.3995   4.7387   4.5251
   0.8210202615   0.8209458871  -0.14691  3.79222    5.1158   5.3621   4.7080   4.4955
   0.8264414665   0.8263647205  -0.13298  3.79396    5.0815   5.3249   4.6774   4.4660
   0.8318626715   0.8317834961  -0.11913  3.79569    5.0475   5.2881   4.6470   4.4367
   0.8372838765   0.8372021800  -0.10537  3.79741    5.0137   5.2515   4.6167   4.4076
   0.8427050814   0.8426207400  -0.09168  3.79911    4.9801   5.2151   4.5866   4.3786
   0.8481262864   0.8480393750  -0.07804  3.80081    4.9465   5.1790   4.5565   4.3498
   0.8535474914   0.8534581728  -0.06435  3.80253    4.9129   5.1426   4.5263   4.3209
   0.8589686964   0.8588766415  -0.05084  3.80423    4.8797   5.1067   4.4965   4.2923
   0.8643899013   0.8642949132  -0.03747  3.80589    4.8469   5.0712   4.4670   4.2641
   0.8698111063   0.8697131726  -0.02416  3.80754    4.8142   5.0359   4.4377   4.2360
   0.8752323113   0.8751313091  -0.01091  3.80918    4.7816   5.0007   4.4086   4.2080
   0.8806535163   0.8805492932   0.00228  3.81081    4.7492   4.9656   4.3796   4.1802
   0.8860747212   0.8859672173   0.01542  3.81243    4.7168   4.9307   4.3506   4.1524
