# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.001   Z = 0.0149205   Y = 0.26948852   Age (Myr) = 14.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#========================================================================================================================================================================================================
   4.4980678874   4.4980669838   2.58562  4.20974   -0.3352  -0.4242  -0.1675  -0.1605
   4.5434087935   4.5434087935   2.60203  4.21223   -0.3615  -0.4513  -0.1924  -0.1850
   4.5887496995   4.5887496995   2.61831  4.21469   -0.3877  -0.4782  -0.2172  -0.2095
   4.6340906056   4.6340906056   2.63444  4.21714   -0.4137  -0.5049  -0.2417  -0.2336
   4.6794315116   4.6794315116   2.65043  4.21955   -0.4394  -0.5314  -0.2661  -0.2577
   4.7247724177   4.7247724177   2.66629  4.22194   -0.4650  -0.5576  -0.2903  -0.2815
   4.7701133237   4.7701133237   2.68201  4.22431   -0.4903  -0.5837  -0.3143  -0.3051
   4.8154542298   4.8154542298   2.69761  4.22666   -0.5155  -0.6096  -0.3382  -0.3286
   4.8607951358   4.8607951358   2.71308  4.22898   -0.5405  -0.6352  -0.3618  -0.3519
   4.9061360419   4.9061360419   2.72843  4.23129   -0.5653  -0.6607  -0.3853  -0.3751
   4.9514769480   4.9514769480   2.74366  4.23357   -0.5900  -0.6861  -0.4087  -0.3981
   4.9968178540   4.9968178540   2.75876  4.23583   -0.6145  -0.7112  -0.4318  -0.4209
   5.0421587601   5.0421587601   2.77345  4.23805   -0.6382  -0.7355  -0.4543  -0.4429
   5.0874996661   5.0874996661   2.78800  4.24024   -0.6616  -0.7596  -0.4765  -0.4648
   5.1328405722   5.1328405722   2.80244  4.24242   -0.6849  -0.7836  -0.4986  -0.4865
   5.1781814782   5.1781814782   2.81677  4.24458   -0.7081  -0.8074  -0.5205  -0.5081
   5.2235223843   5.2235223843   2.83101  4.24671   -0.7312  -0.8311  -0.5423  -0.5296
   5.2688632903   5.2688632903   2.84513  4.24883   -0.7540  -0.8546  -0.5640  -0.5509
   5.3142041964   5.3142041964   2.85916  4.25093   -0.7768  -0.8779  -0.5856  -0.5722
   5.3595451025   5.3595451025   2.87308  4.25301   -0.7994  -0.9011  -0.6070  -0.5932
   5.4048860085   5.4048860085   2.88691  4.25508   -0.8219  -0.9242  -0.6283  -0.6142
   5.4502269146   5.4502269146   2.90065  4.25712   -0.8443  -0.9472  -0.6495  -0.6351
   5.4955678206   5.4955678206   2.91428  4.25915   -0.8665  -0.9700  -0.6706  -0.6558
   5.5409087267   5.5409087267   2.92766  4.26112   -0.8885  -0.9925  -0.6914  -0.6763
   5.5862496327   5.5862496327   2.94093  4.26307   -0.9103  -1.0149  -0.7121  -0.6967
   5.6315905388   5.6315905388   2.95412  4.26500   -0.9320  -1.0372  -0.7327  -0.7170
   5.6769314448   5.6769314448   2.96721  4.26691   -0.9535  -1.0593  -0.7531  -0.7371
   5.7222723509   5.7222723509   2.98022  4.26881   -0.9750  -1.0813  -0.7735  -0.7572
   5.7676132570   5.7676132570   2.99315  4.27069   -0.9964  -1.1032  -0.7938  -0.7772
   5.8129541630   5.8129541630   3.00600  4.27256   -1.0176  -1.1250  -0.8140  -0.7971
   5.8582950691   5.8582950691   3.01877  4.27441   -1.0388  -1.1467  -0.8341  -0.8169
   5.9036359751   5.9036359751   3.03146  4.27625   -1.0599  -1.1683  -0.8542  -0.8367
   5.9489768812   5.9489768812   3.04408  4.27807   -1.0809  -1.1898  -0.8741  -0.8563
   5.9943177872   5.9943177872   3.05662  4.27988   -1.1018  -1.2112  -0.8940  -0.8759
   6.0396586933   6.0396586933   3.06894  4.28164   -1.1223  -1.2323  -0.9135  -0.8952
   6.0849995993   6.0849995993   3.08117  4.28339   -1.1428  -1.2533  -0.9330  -0.9144
   6.1303405054   6.1303405054   3.09333  4.28513   -1.1632  -1.2742  -0.9524  -0.9335
   6.1756814115   6.1756814115   3.10542  4.28685   -1.1835  -1.2949  -0.9717  -0.9525
   6.2210223175   6.2210223175   3.11743  4.28856   -1.2037  -1.3156  -0.9910  -0.9715
   6.2663632236   6.2663632236   3.12939  4.29025   -1.2238  -1.3362  -1.0102  -0.9904
   6.3117041296   6.3117041296   3.14128  4.29193   -1.2439  -1.3568  -1.0293  -1.0092
   6.3570450357   6.3570450357   3.15310  4.29360   -1.2639  -1.3772  -1.0483  -1.0280
   6.4023859417   6.4023859417   3.16486  4.29525   -1.2838  -1.3976  -1.0673  -1.0467
   6.4477268478   6.4477268478   3.17656  4.29689   -1.3036  -1.4179  -1.0862  -1.0653
   6.4930677538   6.4930677538   3.18820  4.29852   -1.3234  -1.4381  -1.1051  -1.0839
   6.5384086599   6.5384086599   3.19965  4.30011   -1.3429  -1.4581  -1.1237  -1.1023
   6.5837495660   6.5837495660   3.21100  4.30168   -1.3623  -1.4779  -1.1422  -1.1205
   6.6290904720   6.6290904720   3.22230  4.30323   -1.3817  -1.4977  -1.1607  -1.1387
   6.6744313781   6.6744313781   3.23354  4.30478   -1.4009  -1.5174  -1.1791  -1.1569
   6.7197722841   6.7197722841   3.24472  4.30631   -1.4202  -1.5371  -1.1975  -1.1750
   6.7651131902   6.7651131902   3.25586  4.30783   -1.4393  -1.5567  -1.2158  -1.1931
   6.8104540962   6.8104540962   3.26694  4.30934   -1.4584  -1.5762  -1.2341  -1.2111
   6.8557950023   6.8557950023   3.27797  4.31084   -1.4775  -1.5957  -1.2523  -1.2290
   6.9011359083   6.9011359083   3.28894  4.31233   -1.4965  -1.6151  -1.2705  -1.2469
   6.9464768144   6.9464768144   3.29987  4.31380   -1.5154  -1.6345  -1.2886  -1.2648
   6.9918177205   6.9918177205   3.31074  4.31526   -1.5343  -1.6538  -1.3067  -1.2827
   7.0371586265   7.0371586265   3.32144  4.31669   -1.5530  -1.6729  -1.3246  -1.3003
   7.0824995326   7.0824995326   3.33206  4.31810   -1.5716  -1.6918  -1.3424  -1.3178
   7.1278404386   7.1278404386   3.34263  4.31950   -1.5901  -1.7108  -1.3602  -1.3354
   7.1731813447   7.1731813447   3.35315  4.32089   -1.6086  -1.7296  -1.3779  -1.3528
   7.2185222507   7.2185222507   3.36363  4.32227   -1.6270  -1.7485  -1.3956  -1.3703
   7.2638631568   7.2638631568   3.37407  4.32364   -1.6455  -1.7672  -1.4132  -1.3877
   7.3092040629   7.3092040629   3.38446  4.32499   -1.6638  -1.7860  -1.4309  -1.4051
   7.3545449689   7.3545449689   3.39481  4.32634   -1.6822  -1.8047  -1.4485  -1.4225
   7.3998858750   7.3998858750   3.40512  4.32767   -1.7005  -1.8234  -1.4661  -1.4398
   7.4452267810   7.4452267810   3.41541  4.32903   -1.7186  -1.8419  -1.4835  -1.4570
   7.4905676871   7.4905676871   3.42569  4.33041   -1.7366  -1.8602  -1.5008  -1.4740
   7.5359085931   7.5359085931   3.43580  4.33174   -1.7545  -1.8784  -1.5179  -1.4909
   7.5812494992   7.5812494992   3.44581  4.33302   -1.7724  -1.8967  -1.5351  -1.5079
   7.6265904052   7.6265904052   3.45581  4.33428   -1.7904  -1.9150  -1.5525  -1.5250
   7.6719313113   7.6719313113   3.46577  4.33553   -1.8083  -1.9333  -1.5697  -1.5421
   7.7172722174   7.7172722174   3.47569  4.33678   -1.8262  -1.9515  -1.5870  -1.5591
   7.7626131234   7.7626131234   3.48558  4.33802   -1.8441  -1.9697  -1.6042  -1.5761
   7.8079540295   7.8079540295   3.49544  4.33924   -1.8620  -1.9879  -1.6215  -1.5931
   7.8532949355   7.8532949355   3.50526  4.34046   -1.8798  -2.0061  -1.6387  -1.6101
   7.8986358416   7.8986358416   3.51504  4.34166   -1.8977  -2.0242  -1.6559  -1.6271
   7.9439767476   7.9439767476   3.52480  4.34285   -1.9155  -2.0424  -1.6731  -1.6441
   7.9893176537   7.9893176537   3.53452  4.34404   -1.9333  -2.0605  -1.6903  -1.6611
   8.0346585597   8.0346585597   3.54411  4.34519   -1.9509  -2.0784  -1.7073  -1.6780
   8.0799994658   8.0799994658   3.55363  4.34633   -1.9685  -2.0963  -1.7243  -1.6948
   8.1253403719   8.1253403719   3.56311  4.34745   -1.9861  -2.1142  -1.7413  -1.7116
   8.1706812779   8.1706812779   3.57257  4.34857   -2.0037  -2.1320  -1.7583  -1.7284
   8.2160221840   8.2160221840   3.58200  4.34967   -2.0212  -2.1499  -1.7753  -1.7452
   8.2613630900   8.2613630900   3.59141  4.35077   -2.0388  -2.1677  -1.7923  -1.7620
   8.3067039961   8.3067039961   3.60078  4.35185   -2.0563  -2.1855  -1.8093  -1.7788
   8.3520449021   8.3520449021   3.61013  4.35293   -2.0738  -2.2034  -1.8263  -1.7957
   8.3973858082   8.3973858082   3.61945  4.35399   -2.0914  -2.2212  -1.8433  -1.8125
   8.4427267142   8.4427267142   3.62874  4.35504   -2.1089  -2.2390  -1.8603  -1.8293
   8.4880676203   8.4880676203   3.63801  4.35609   -2.1265  -2.2568  -1.8773  -1.8462
   8.5334085264   8.5334085264   3.64716  4.35711   -2.1439  -2.2745  -1.8942  -1.8629
   8.5787494324   8.5787494324   3.65626  4.35812   -2.1612  -2.2921  -1.9110  -1.8796
   8.6240903385   8.6240903385   3.66533  4.35912   -2.1785  -2.3097  -1.9279  -1.8963
   8.6694312445   8.6694312445   3.67438  4.36010   -2.1959  -2.3273  -1.9447  -1.9130
   8.7147721506   8.7147721506   3.68341  4.36108   -2.2132  -2.3449  -1.9616  -1.9297
   8.7601130566   8.7601130566   3.69242  4.36205   -2.2306  -2.3625  -1.9785  -1.9465
   8.8054539627   8.8054539627   3.70140  4.36301   -2.2480  -2.3801  -1.9954  -1.9632
   8.8507948687   8.8507948687   3.71036  4.36395   -2.2653  -2.3977  -2.0123  -1.9800
   8.8961357748   8.8961357748   3.71930  4.36489   -2.2827  -2.4154  -2.0293  -1.9969
   8.9414766809   8.9414766809   3.72823  4.36581   -2.3002  -2.4330  -2.0462  -2.0137
   8.9868175869   8.9868175869   3.73713  4.36673   -2.3176  -2.4507  -2.0632  -2.0306
   9.0321584930   9.0321584930   3.74593  4.36762   -2.3349  -2.4682  -2.0801  -2.0473
   9.0774993990   9.0774993990   3.75468  4.36850   -2.3522  -2.4857  -2.0970  -2.0640
   9.1228403051   9.1228403051   3.76341  4.36936   -2.3694  -2.5032  -2.1138  -2.0808
   9.1681812111   9.1681812111   3.77212  4.37022   -2.3867  -2.5207  -2.1307  -2.0976
   9.2135221172   9.2135221172   3.78081  4.37107   -2.4041  -2.5383  -2.1477  -2.1144
   9.2588630232   9.2588630232   3.78949  4.37190   -2.4214  -2.5558  -2.1646  -2.1312
   9.3042039293   9.3042039293   3.79815  4.37272   -2.4388  -2.5734  -2.1816  -2.1481
   9.3495448354   9.3495448354   3.80679  4.37353   -2.4562  -2.5911  -2.1987  -2.1650
   9.3948857414   9.3948857414   3.81542  4.37433   -2.4737  -2.6087  -2.2157  -2.1820
   9.4402266475   9.4402266475   3.82403  4.37512   -2.4911  -2.6264  -2.2328  -2.1990
   9.4855675535   9.4855675535   3.83263  4.37589   -2.5087  -2.6441  -2.2500  -2.2161
   9.5309084596   9.5309084596   3.84113  4.37665   -2.5260  -2.6617  -2.2670  -2.2330
   9.5762493656   9.5762493656   3.84957  4.37739   -2.5433  -2.6792  -2.2840  -2.2499
   9.6215902717   9.6215902717   3.85799  4.37811   -2.5607  -2.6967  -2.3010  -2.2668
   9.6669311777   9.6669311777   3.86640  4.37883   -2.5781  -2.7143  -2.3180  -2.2837
   9.7122720838   9.7122720838   3.87480  4.37953   -2.5955  -2.7319  -2.3351  -2.3007
   9.7576129899   9.7576129899   3.88319  4.38022   -2.6130  -2.7495  -2.3523  -2.3178
   9.8029538959   9.8029538959   3.89156  4.38090   -2.6305  -2.7672  -2.3695  -2.3349
   9.8482948020   9.8482948020   3.89992  4.38157   -2.6480  -2.7849  -2.3867  -2.3521
   9.8936357080   9.8936357080   3.90827  4.38222   -2.6656  -2.8027  -2.4040  -2.3693
   9.9389766141   9.9389766141   3.91661  4.38286   -2.6833  -2.8205  -2.4214  -2.3866
   9.9843175201   9.9843175201   3.92495  4.38349   -2.7010  -2.8384  -2.4388  -2.4039
  10.0296584262  10.0296584262   3.93316  4.38409   -2.7186  -2.8561  -2.4561  -2.4211
  10.0749993322  10.0749993322   3.94131  4.38467   -2.7361  -2.8738  -2.4733  -2.4383
  10.1203402383  10.1203402383   3.94944  4.38523   -2.7537  -2.8915  -2.4906  -2.4556
  10.1656811444  10.1656811444   3.95757  4.38578   -2.7713  -2.9093  -2.5080  -2.4729
  10.2110220504  10.2110220504   3.96569  4.38632   -2.7890  -2.9271  -2.5254  -2.4902
  10.2563629565  10.2563629565   3.97380  4.38684   -2.8067  -2.9450  -2.5429  -2.5077
  10.3017038625  10.3017038625   3.98190  4.38735   -2.8246  -2.9629  -2.5605  -2.5252
  10.3470447686  10.3470447686   3.98999  4.38784   -2.8424  -2.9809  -2.5782  -2.5428
  10.3923856746  10.3923856746   3.99807  4.38832   -2.8604  -2.9990  -2.5959  -2.5604
  10.4377265807  10.4377265807   4.00615  4.38878   -2.8784  -3.0171  -2.6137  -2.5782
  10.4830674867  10.4830674867   4.01422  4.38923   -2.8965  -3.0353  -2.6315  -2.5960
  10.5284083928  10.5284083928   4.02229  4.38966   -2.9147  -3.0536  -2.6495  -2.6139
  10.5737492989  10.5737492989   4.03035  4.39007   -2.9329  -3.0720  -2.6676  -2.6319
  10.6190902049  10.6190902049   4.03840  4.39046   -2.9513  -3.0904  -2.6857  -2.6500
  10.6644311110  10.6644311110   4.04645  4.39084   -2.9697  -3.1090  -2.7039  -2.6682
  10.7097720170  10.7097720170   4.05450  4.39120   -2.9882  -3.1276  -2.7223  -2.6865
  10.7551129231  10.7551129231   4.06254  4.39155   -3.0068  -3.1463  -2.7407  -2.7050
  10.8004538291  10.8004538291   4.07058  4.39187   -3.0255  -3.1651  -2.7593  -2.7235
  10.8457947352  10.8457947352   4.07861  4.39217   -3.0443  -3.1840  -2.7779  -2.7421
  10.8911356412  10.8911356412   4.08664  4.39246   -3.0633  -3.2030  -2.7967  -2.7609
  10.9364765473  10.9364765473   4.09467  4.39272   -3.0823  -3.2221  -2.8156  -2.7797
  10.9818174534  10.9818174534   4.10270  4.39296   -3.1014  -3.2413  -2.8347  -2.7987
  11.0271583594  11.0271583594   4.11056  4.39319   -3.1202  -3.2602  -2.8533  -2.8174
  11.0724992655  11.0724992655   4.11830  4.39340   -3.1388  -3.2788  -2.8718  -2.8358
  11.1178401715  11.1178401715   4.12604  4.39359   -3.1575  -3.2976  -2.8904  -2.8544
  11.1631810776  11.1631810776   4.13378  4.39377   -3.1763  -3.3164  -2.9091  -2.8731
  11.2085219836  11.2085219836   4.14151  4.39392   -3.1952  -3.3354  -2.9279  -2.8919
  11.2538628897  11.2538628897   4.14924  4.39404   -3.2142  -3.3545  -2.9469  -2.9109
  11.2992037957  11.2992037957   4.15697  4.39415   -3.2334  -3.3737  -2.9660  -2.9300
  11.3445447018  11.3445447018   4.16471  4.39424   -3.2526  -3.3930  -2.9852  -2.9492
  11.3898856079  11.3898856079   4.17244  4.39429   -3.2721  -3.4124  -3.0046  -2.9686
  11.4352265139  11.4352265139   4.18017  4.39433   -3.2916  -3.4320  -3.0242  -2.9881
  11.4805674200  11.4805674200   4.18790  4.39434   -3.3113  -3.4517  -3.0439  -3.0078
  11.5259083260  11.5259083260   4.19563  4.39432   -3.3312  -3.4716  -3.0637  -3.0277
  11.5712492321  11.5712492321   4.20336  4.39428   -3.3512  -3.4916  -3.0837  -3.0478
  11.6165901381  11.6165901381   4.21110  4.39421   -3.3713  -3.5118  -3.1039  -3.0680
  11.6619310442  11.6619310442   4.21883  4.39411   -3.3917  -3.5321  -3.1243  -3.0884
  11.7072719502  11.7072719502   4.22657  4.39398   -3.4122  -3.5526  -3.1449  -3.1090
  11.7526128563  11.7526128563   4.23432  4.39382   -3.4329  -3.5733  -3.1657  -3.1298
  11.7979537624  11.7979537624   4.24207  4.39363   -3.4537  -3.5941  -3.1866  -3.1508
  11.8432946684  11.8432946684   4.24982  4.39341   -3.4748  -3.6151  -3.2078  -3.1720
  11.8886355745  11.8886355745   4.25758  4.39316   -3.4960  -3.6363  -3.2292  -3.1934
  11.9339764805  11.9339764805   4.26534  4.39287   -3.5175  -3.6578  -3.2508  -3.2151
  11.9793173866  11.9793173866   4.27311  4.39254   -3.5392  -3.6794  -3.2727  -3.2370
  12.0246582926  12.0246582926   4.28068  4.39222   -3.5604  -3.7005  -3.2940  -3.2584
  12.0699991987  12.0699991987   4.28809  4.39189   -3.5812  -3.7212  -3.3150  -3.2794
  12.1153401048  12.1153401048   4.29549  4.39153   -3.6021  -3.7421  -3.3361  -3.3006
  12.1606810108  12.1606810108   4.30291  4.39113   -3.6233  -3.7632  -3.3575  -3.3221
  12.2060219169  12.2060219169   4.31032  4.39070   -3.6447  -3.7845  -3.3791  -3.3438
  12.2513628229  12.2513628229   4.31775  4.39023   -3.6663  -3.8060  -3.4010  -3.3657
  12.2967037290  12.2967037290   4.32518  4.38973   -3.6882  -3.8278  -3.4231  -3.3879
  12.3420446350  12.3420446350   4.33263  4.38918   -3.7103  -3.8498  -3.4455  -3.4104
  12.3873855411  12.3873855411   4.34008  4.38859   -3.7327  -3.8721  -3.4682  -3.4332
  12.4327264471  12.4327264471   4.34754  4.38796   -3.7553  -3.8946  -3.4912  -3.4563
  12.4780673532  12.4780673532   4.35502  4.38728   -3.7782  -3.9173  -3.5145  -3.4796
  12.5234082593  12.5234082593   4.36250  4.38656   -3.8014  -3.9404  -3.5381  -3.5033
  12.5687491653  12.5687491653   4.37000  4.38578   -3.8249  -3.9637  -3.5620  -3.5274
  12.6140900714  12.6140900714   4.37751  4.38496   -3.8488  -3.9874  -3.5862  -3.5518
  12.6594309774  12.6594309774   4.38503  4.38409   -3.8729  -4.0113  -3.6108  -3.5765
  12.7047718835  12.7047718835   4.39257  4.38316   -3.8974  -4.0356  -3.6358  -3.6016
  12.7501127895  12.7501127895   4.40013  4.38218   -3.9223  -4.0603  -3.6612  -3.6271
  12.7954536956  12.7954536956   4.40771  4.38113   -3.9475  -4.0853  -3.6870  -3.6531
  12.8407946016  12.8407946016   4.41530  4.38003   -3.9731  -4.1107  -3.7131  -3.6794
  12.8861355077  12.8861355077   4.42292  4.37887   -3.9991  -4.1364  -3.7398  -3.7062
