# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.001   Z = 0.0149205   Y = 0.26948852   Age (Myr) = 1000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#========================================================================================================================================================================================================
   0.5459747868   0.5459747868  -1.29356  3.58605    8.4820   9.3712   7.5535   7.1147
   0.5525332395   0.5525330227  -1.27421  3.58818    8.4228   9.3016   7.5006   7.0677
   0.5590916922   0.5590908934  -1.25380  3.59065    8.3590   9.2253   7.4441   7.0180
   0.5656501450   0.5656487348  -1.23362  3.59310    8.2956   9.1494   7.3880   6.9688
   0.5722085977   0.5722065470  -1.21367  3.59551    8.2328   9.0741   7.3327   6.9199
   0.5787670505   0.5787643305  -1.19395  3.59790    8.1709   8.9999   7.2780   6.8715
   0.5853255032   0.5853220854  -1.17446  3.60026    8.1100   8.9273   7.2243   6.8237
   0.5918839560   0.5918798111  -1.15517  3.60260    8.0504   8.8565   7.1716   6.7765
   0.5984424087   0.5984375083  -1.13609  3.60491    7.9920   8.7878   7.1199   6.7300
   0.6050008615   0.6049956451  -1.11636  3.60740    7.9317   8.7168   7.0667   6.6820
   0.6115593142   0.6115539196  -1.09658  3.60993    7.8712   8.6458   7.0134   6.6341
   0.6181177670   0.6181121747  -1.07701  3.61244    7.8114   8.5754   6.9607   6.5866
   0.6246762197   0.6246704095  -1.05763  3.61492    7.7517   8.5051   6.9084   6.5397
   0.6312346725   0.6312286453  -1.03845  3.61738    7.6924   8.4350   6.8564   6.4931
   0.6377931252   0.6377868819  -1.01947  3.61981    7.6336   8.3652   6.8048   6.4470
   0.6443515779   0.6443451114  -1.00068  3.62221    7.5753   8.2962   6.7537   6.4012
   0.6509100307   0.6509031965  -0.98186  3.62470    7.5166   8.2266   6.7024   6.3551
   0.6574684834   0.6574604426  -0.96199  3.62777    7.4526   8.1494   6.6474   6.3062
   0.6640269362   0.6640176110  -0.94231  3.63081    7.3894   8.0737   6.5930   6.2575
   0.6705853889   0.6705746483  -0.92279  3.63383    7.3270   7.9993   6.5392   6.2088
   0.6771438417   0.6771315985  -0.90347  3.63681    7.2655   7.9261   6.4861   6.1602
   0.6837022944   0.6836884651  -0.88432  3.63976    7.2044   7.8537   6.4334   6.1119
   0.6902607472   0.6902452607  -0.86534  3.64269    7.1436   7.7815   6.3809   6.0639
   0.6968191999   0.6968019844  -0.84653  3.64558    7.0830   7.7091   6.3288   6.0163
   0.7033776527   0.7033591593  -0.82769  3.64856    7.0217   7.6357   6.2763   5.9687
   0.7099361054   0.7099168739  -0.80885  3.65161    6.9606   7.5625   6.2240   5.9210
   0.7164945582   0.7164745933  -0.79018  3.65463    6.9012   7.4922   6.1729   5.8738
   0.7230530109   0.7230323211  -0.77165  3.65763    6.8434   7.4247   6.1229   5.8269
   0.7296114636   0.7295900209  -0.75329  3.66060    6.7867   7.3588   6.0736   5.7803
   0.7361699164   0.7361476735  -0.73508  3.66355    6.7303   7.2931   6.0247   5.7342
   0.7427283691   0.7427052558  -0.71702  3.66647    6.6739   7.2272   5.9759   5.6883
   0.7492868219   0.7492628443  -0.69911  3.66937    6.6178   7.1614   5.9275   5.6428
   0.7558452746   0.7558202630  -0.68118  3.67233    6.5616   7.0956   5.8791   5.5975
   0.7624037274   0.7623776349  -0.66337  3.67527    6.5064   7.0311   5.8314   5.5527
   0.7689621801   0.7689349922  -0.64571  3.67819    6.4522   6.9683   5.7845   5.5087
   0.7755206329   0.7754923197  -0.62819  3.68108    6.3991   6.9069   5.7384   5.4653
   0.7820790856   0.7820496043  -0.61081  3.68396    6.3470   6.8469   5.6931   5.4225
   0.7886375384   0.7886068731  -0.59357  3.68681    6.2956   6.7878   5.6483   5.3803
   0.7951959911   0.7951641157  -0.57647  3.68965    6.2445   6.7290   5.6038   5.3383
   0.8017544439   0.8017213749  -0.55947  3.69240    6.1934   6.6702   5.5594   5.2964
   0.8083128966   0.8082787823  -0.54251  3.69500    6.1428   6.6123   5.5152   5.2545
   0.8148713494   0.8148361497  -0.52566  3.69758    6.0930   6.5554   5.4715   5.2132
   0.8214298021   0.8213934988  -0.50894  3.70013    6.0445   6.5003   5.4288   5.1728
   0.8279882548   0.8279508220  -0.49232  3.70267    5.9972   6.4470   5.3871   5.1332
   0.8345467076   0.8345081166  -0.47583  3.70519    5.9507   6.3949   5.3460   5.0943
   0.8411051603   0.8410653590  -0.45945  3.70769    5.9046   6.3431   5.3052   5.0556
   0.8476636131   0.8476225569  -0.44318  3.71017    5.8585   6.2912   5.2645   5.0170
   0.8542220658   0.8541796912  -0.42702  3.71264    5.8125   6.2393   5.2240   4.9786
   0.8607805186   0.8607368243  -0.41097  3.71508    5.7669   6.1878   5.1838   4.9405
   0.8673389713   0.8672939723  -0.39503  3.71751    5.7219   6.1370   5.1441   4.9029
   0.8738974241   0.8738510666  -0.37918  3.71992    5.6775   6.0871   5.1050   4.8659
   0.8804558768   0.8804081153  -0.36345  3.72231    5.6337   6.0380   5.0664   4.8293
   0.8870143296   0.8869650486  -0.34781  3.72469    5.5906   5.9896   5.0283   4.7933
   0.8935727823   0.8935219057  -0.33227  3.72704    5.5480   5.9420   4.9907   4.7576
   0.9001312351   0.9000787208  -0.31683  3.72938    5.5059   5.8948   4.9535   4.7224
   0.9066896878   0.9066353331  -0.30140  3.73145    5.4641   5.8486   4.9161   4.6867
   0.9132481405   0.9131919372  -0.28607  3.73351    5.4224   5.8024   4.8789   4.6513
   0.9198065933   0.9197484978  -0.27084  3.73556    5.3809   5.7563   4.8418   4.6159
   0.9263650460   0.9263049766  -0.25569  3.73759    5.3398   5.7106   4.8050   4.5809
   0.9329234988   0.9328613837  -0.24064  3.73960    5.2991   5.6656   4.7687   4.5463
   0.9394819515   0.9394177249  -0.22569  3.74161    5.2592   5.6214   4.7331   4.5123
   0.9460404043   0.9459740096  -0.21082  3.74359    5.2200   5.5780   4.6981   4.4788
   0.9525988570   0.9525302395  -0.19603  3.74557    5.1812   5.5352   4.6634   4.4457
   0.9591573098   0.9590863853  -0.18134  3.74753    5.1426   5.4927   4.6291   4.4129
   0.9657157625   0.9656424516  -0.16673  3.74947    5.1042   5.4503   4.5949   4.3802
   0.9722742153   0.9721984715  -0.15220  3.75141    5.0659   5.4080   4.5607   4.3476
   0.9788326680   0.9787544510  -0.13775  3.75333    5.0278   5.3658   4.5268   4.3152
   0.9853911208   0.9853103771  -0.12338  3.75523    4.9899   5.3240   4.4930   4.2830
   0.9919495735   0.9918662264  -0.10909  3.75713    4.9524   5.2825   4.4596   4.2511
   0.9985080262   0.9984220123  -0.09488  3.75901    4.9152   5.2415   4.4265   4.2195
   1.0050664790   1.0049776290  -0.08060  3.76071    4.8782   5.2009   4.3931   4.1874
   1.0116249317   1.0115331353  -0.06634  3.76236    4.8413   5.1608   4.3598   4.1554
   1.0181833845   1.0180885119  -0.05216  3.76400    4.8048   5.1210   4.3268   4.1236
   1.0247418372   1.0246437613  -0.03805  3.76563    4.7685   5.0815   4.2941   4.0921
   1.0313002900   1.0311989202  -0.02401  3.76725    4.7325   5.0423   4.2616   4.0608
   1.0378587427   1.0377540022  -0.01003  3.76885    4.6966   5.0032   4.2292   4.0296
   1.0444171955   1.0443089266   0.00386  3.77045    4.6609   4.9643   4.1970   3.9986
   1.0509756482   1.0508637994   0.01769  3.77203    4.6253   4.9255   4.1649   3.9677
   1.0575341010   1.0574186763   0.03146  3.77361    4.5899   4.8869   4.1330   3.9370
   1.0640925537   1.0639735745   0.04517  3.77517    4.5546   4.8484   4.1011   3.9064
   1.0706510065   1.0705283546   0.05882  3.77673    4.5195   4.8102   4.0695   3.8760
   1.0772094592   1.0770829000   0.07241  3.77828    4.4848   4.7724   4.0382   3.8458
   1.0837679120   1.0836372316   0.08593  3.77981    4.4504   4.7351   4.0072   3.8159
   1.0903263647   1.0901915400   0.09944  3.78134    4.4162   4.6981   3.9764   3.7862
   1.0968848174   1.0967459047   0.11295  3.78288    4.3820   4.6611   3.9457   3.7565
   1.1034432702   1.1032996088   0.12641  3.78435    4.3481   4.6244   3.9150   3.7269
   1.1100017229   1.1098528097   0.13986  3.78577    4.3141   4.5878   3.8842   3.6971
   1.1165601757   1.1164059710   0.15323  3.78719    4.2803   4.5513   3.8535   3.6674
   1.1231186284   1.1229590960   0.16653  3.78859    4.2467   4.5149   3.8230   3.6379
   1.1296770812   1.1295121851   0.17977  3.78998    4.2132   4.4787   3.7927   3.6086
   1.1362355339   1.1360652386   0.19293  3.79137    4.1799   4.4427   3.7625   3.5794
   1.1427939867   1.1426182577   0.20602  3.79275    4.1468   4.4070   3.7325   3.5504
   1.1493524394   1.1491712462   0.21905  3.79412    4.1139   4.3715   3.7027   3.5216
   1.1559108922   1.1557242034   0.23200  3.79548    4.0812   4.3363   3.6731   3.4930
   1.1624693449   1.1622771296   0.24489  3.79683    4.0488   4.3013   3.6437   3.4646
   1.1690277977   1.1688300249   0.25772  3.79818    4.0165   4.2666   3.6145   3.4363
   1.1755862504   1.1753828870   0.27048  3.79951    3.9845   4.2321   3.5856   3.4083
   1.1821447031   1.1819356609   0.28319  3.80085    3.9526   4.1979   3.5567   3.3804
   1.1887031559   1.1884883999   0.29583  3.80217    3.9210   4.1638   3.5281   3.3527
   1.1952616086   1.1950411042   0.30842  3.80349    3.8895   4.1299   3.4996   3.3251
   1.2018200614   1.2015936484   0.32091  3.80483    3.8582   4.0962   3.4714   3.2979
   1.2083785141   1.2081456942   0.33328  3.80624    3.8273   4.0627   3.4437   3.2711
   1.2149369669   1.2146976197   0.34558  3.80764    3.7964   4.0292   3.4160   3.2445
   1.2214954196   1.2212493865   0.35782  3.80902    3.7657   3.9959   3.3885   3.2180
   1.2280538724   1.2278010474   0.37001  3.81040    3.7352   3.9628   3.3612   3.1916
   1.2346123251   1.2343526003   0.38213  3.81177    3.7048   3.9300   3.3340   3.1654
   1.2411707779   1.2409040640   0.39422  3.81313    3.6746   3.8973   3.3069   3.1394
   1.2477292306   1.2474554514   0.40625  3.81449    3.6446   3.8650   3.2801   3.1135
   1.2542876834   1.2540066431   0.41841  3.81588    3.6144   3.8324   3.2531   3.0875
   1.2608461361   1.2605577598   0.43054  3.81727    3.5843   3.7999   3.2262   3.0616
   1.2674045888   1.2671088323   0.44260  3.81866    3.5544   3.7676   3.1995   3.0360
   1.2739630416   1.2736595078   0.45449  3.82002    3.5249   3.7357   3.1731   3.0106
   1.2805214943   1.2802099299   0.46627  3.82137    3.4956   3.7041   3.1470   2.9855
   1.2870799471   1.2867606721   0.47795  3.82267    3.4666   3.6728   3.1210   2.9605
   1.2936383998   1.2933111691   0.48957  3.82396    3.4377   3.6416   3.0951   2.9356
   1.3001968526   1.2998613027   0.50112  3.82523    3.4089   3.6106   3.0694   2.9109
   1.3067553053   1.3064100283   0.51200  3.82660    3.3819   3.5812   3.0457   2.8882
   1.3133137581   1.3129586758   0.52284  3.82796    3.3550   3.5520   3.0220   2.8656
   1.3198722108   1.3195072592   0.53366  3.82932    3.3282   3.5229   2.9984   2.8431
   1.3264306636   1.3260556621   0.54446  3.83068    3.3015   3.4939   2.9748   2.8206
   1.3329891163   1.3326039320   0.55522  3.83203    3.2749   3.4650   2.9514   2.7983
   1.3395475691   1.3391520589   0.56595  3.83337    3.2484   3.4363   2.9281   2.7760
   1.3461060218   1.3457000032   0.57662  3.83470    3.2220   3.4078   2.9049   2.7539
   1.3526644746   1.3522478071   0.58724  3.83602    3.1958   3.3794   2.8818   2.7320
   1.3592229273   1.3587954753   0.59781  3.83733    3.1697   3.3511   2.8589   2.7101
   1.3657813800   1.3653429579   0.60834  3.83863    3.1437   3.3230   2.8360   2.6883
   1.3723398328   1.3718902755   0.61881  3.83991    3.1178   3.2949   2.8132   2.6665
   1.3788982855   1.3784374184   0.62924  3.84119    3.0920   3.2670   2.7905   2.6449
   1.3854567383   1.3849843336   0.63962  3.84245    3.0664   3.2391   2.7679   2.6234
   1.3920151910   1.3915311287   0.64995  3.84370    3.0409   3.2115   2.7454   2.6019
   1.3985736438   1.3980777985   0.66023  3.84493    3.0155   3.1841   2.7230   2.5807
   1.4051320965   1.4046256007   0.67006  3.84633    2.9914   3.1578   2.7023   2.5612
   1.4116905493   1.4111735903   0.67974  3.84777    2.9678   3.1319   2.6821   2.5422
   1.4182490020   1.4177213558   0.68936  3.84918    2.9443   3.1062   2.6620   2.5234
   1.4248074548   1.4242688903   0.69893  3.85056    2.9209   3.0806   2.6419   2.5046
   1.4313659075   1.4308162529   0.70845  3.85192    2.8977   3.0552   2.6219   2.4859
   1.4379243603   1.4373634924   0.71793  3.85325    2.8744   3.0299   2.6020   2.4672
   1.4444828130   1.4439105020   0.72737  3.85456    2.8513   3.0047   2.5821   2.4485
   1.4510412657   1.4504573919   0.73675  3.85584    2.8283   2.9796   2.5623   2.4298
   1.4575997185   1.4570041540   0.74609  3.85710    2.8054   2.9547   2.5425   2.4112
   1.4641581712   1.4635507375   0.75540  3.85833    2.7826   2.9299   2.5228   2.3927
   1.4707166240   1.4700971128   0.76468  3.85954    2.7599   2.9052   2.5031   2.3741
   1.4772750767   1.4766433569   0.77388  3.86071    2.7374   2.8808   2.4835   2.3557
   1.4838335295   1.4831893035   0.78304  3.86185    2.7150   2.8566   2.4639   2.3373
   1.4903919822   1.4897351216   0.79217  3.86298    2.6927   2.8325   2.4444   2.3189
   1.4969504350   1.4962805830   0.80126  3.86408    2.6704   2.8086   2.4249   2.3005
   1.5035088877   1.5028262955   0.81019  3.86517    2.6486   2.7851   2.4059   2.2826
   1.5100673405   1.5093723773   0.81897  3.86625    2.6272   2.7620   2.3872   2.2649
   1.5166257932   1.5159183880   0.82772  3.86730    2.6058   2.7390   2.3684   2.2473
   1.5231842460   1.5224642224   0.83647  3.86834    2.5844   2.7160   2.3497   2.2296
   1.5297426987   1.5290097769   0.84520  3.86936    2.5630   2.6930   2.3309   2.2118
   1.5363011514   1.5355550234   0.85390  3.87034    2.5417   2.6701   2.3121   2.1941
   1.5428596042   1.5420999501   0.86257  3.87131    2.5204   2.6473   2.2933   2.1763
   1.5494180569   1.5486447916   0.87122  3.87226    2.4991   2.6245   2.2745   2.1586
   1.5559765097   1.5551896028   0.87985  3.87318    2.4780   2.6018   2.2557   2.1407
   1.5625349624   1.5617342011   0.88846  3.87407    2.4568   2.5793   2.2369   2.1229
   1.5690934152   1.5682784512   0.89707  3.87495    2.4357   2.5568   2.2181   2.1051
   1.5756518679   1.5748222673   0.90564  3.87580    2.4147   2.5344   2.1993   2.0872
   1.5822103207   1.5813657929   0.91416  3.87660    2.3939   2.5123   2.1806   2.0693
   1.5887687734   1.5879091992   0.92266  3.87739    2.3730   2.4903   2.1618   2.0514
   1.5953272262   1.5944525719   0.93115  3.87815    2.3522   2.4683   2.1430   2.0335
   1.6018856789   1.6009956660   0.93961  3.87888    2.3315   2.4464   2.1243   2.0155
   1.6084441317   1.6075381816   0.94800  3.87960    2.3109   2.4247   2.1056   1.9977
   1.6150025844   1.6140804926   0.95639  3.88030    2.2903   2.4030   2.0869   1.9798
   1.6215610372   1.6206227747   0.96477  3.88098    2.2698   2.3813   2.0681   1.9618
   1.6281194899   1.6271648065   0.97313  3.88164    2.2492   2.3597   2.0494   1.9438
   1.6346779426   1.6337063943   0.98146  3.88228    2.2287   2.3381   2.0306   1.9258
   1.6412363954   1.6402477399   0.98977  3.88290    2.2082   2.3166   2.0118   1.9078
   1.6477948481   1.6467888651   0.99805  3.88351    2.1878   2.2952   1.9931   1.8897
   1.6543533009   1.6533297037   1.00634  3.88409    2.1673   2.2738   1.9743   1.8716
   1.6609117536   1.6598701260   1.01465  3.88465    2.1468   2.2523   1.9553   1.8534
   1.6674702064   1.6664103166   1.02294  3.88520    2.1263   2.2309   1.9364   1.8351
   1.6740286591   1.6729502360   1.03122  3.88571    2.1058   2.2095   1.9173   1.8167
   1.6805871119   1.6794898190   1.03949  3.88620    2.0853   2.1882   1.8983   1.7982
   1.6871455646   1.6860288187   1.04775  3.88667    2.0648   2.1669   1.8792   1.7797
   1.6937040174   1.6925675196   1.05599  3.88712    2.0444   2.1457   1.8600   1.7611
   1.7002624701   1.6991059584   1.06422  3.88754    2.0239   2.1246   1.8408   1.7425
   1.7068209229   1.7056439305   1.07245  3.88794    2.0035   2.1034   1.8216   1.7238
   1.7133793756   1.7121815770   1.08067  3.88833    1.9831   2.0823   1.8023   1.7050
   1.7199378283   1.7187188354   1.08886  3.88868    1.9627   2.0613   1.7830   1.6862
   1.7264962811   1.7252556617   1.09706  3.88900    1.9423   2.0403   1.7636   1.6672
   1.7330547338   1.7317922289   1.10524  3.88930    1.9219   2.0193   1.7442   1.6482
   1.7396131866   1.7383281587   1.11338  3.88956    1.9015   1.9985   1.7247   1.6291
   1.7461716393   1.7448639480   1.12157  3.88981    1.8810   1.9775   1.7051   1.6098
   1.7527300921   1.7513989572   1.12973  3.89004    1.8606   1.9566   1.6854   1.5905
   1.7592885448   1.7579337080   1.13788  3.89022    1.8402   1.9358   1.6657   1.5711
   1.7658469976   1.7644680096   1.14603  3.89038    1.8197   1.9150   1.6458   1.5515
   1.7724054503   1.7710017499   1.15416  3.89049    1.7993   1.8942   1.6259   1.5318
   1.7789639031   1.7775350535   1.16229  3.89058    1.7788   1.8735   1.6059   1.5120
   1.7855223558   1.7840678681   1.17040  3.89063    1.7583   1.8528   1.5857   1.4921
   1.7920808086   1.7905997765   1.17850  3.89065    1.7378   1.8322   1.5655   1.4720
   1.7986392613   1.7971314630   1.18659  3.89062    1.7173   1.8116   1.5452   1.4518
   1.8051977140   1.8036628179   1.19466  3.89058    1.6969   1.7910   1.5248   1.4315
   1.8117561668   1.8101933766   1.20272  3.89050    1.6764   1.7706   1.5044   1.4112
   1.8183146195   1.8167233264   1.21076  3.89039    1.6559   1.7501   1.4839   1.3906
   1.8248730723   1.8232528180   1.21879  3.89023    1.6354   1.7297   1.4632   1.3700
   1.8314315250   1.8297817788   1.22681  3.89002    1.6149   1.7094   1.4424   1.3491
   1.8379899778   1.8363099548   1.23481  3.88977    1.5944   1.6891   1.4216   1.3281
   1.8445484305   1.8428373628   1.24280  3.88948    1.5739   1.6689   1.4005   1.3069
   1.8511068833   1.8493644535   1.25077  3.88912    1.5534   1.6487   1.3793   1.2856
   1.8576653360   1.8558905949   1.25871  3.88871    1.5329   1.6287   1.3581   1.2640
   1.8642237888   1.8624160367   1.26663  3.88825    1.5124   1.6087   1.3366   1.2423
   1.8707822415   1.8689404355   1.27455  3.88774    1.4919   1.5888   1.3151   1.2203
   1.8773406943   1.8754645502   1.28245  3.88717    1.4713   1.5690   1.2933   1.1982
   1.8838991470   1.8819878407   1.29033  3.88654    1.4508   1.5493   1.2714   1.1758
   1.8904575998   1.8885101365   1.29818  3.88584    1.4303   1.5297   1.2494   1.1532
   1.8970160525   1.8950317738   1.30599  3.88506    1.4099   1.5103   1.2272   1.1303
   1.9035745052   1.9015526867   1.31378  3.88425    1.3895   1.4910   1.2050   1.1074
   1.9101329580   1.9080725990   1.32151  3.88337    1.3692   1.4718   1.1827   1.0843
   1.9166914107   1.9145916059   1.32922  3.88242    1.3488   1.4528   1.1602   1.0610
   1.9232498635   1.9211099855   1.33689  3.88138    1.3285   1.4340   1.1375   1.0374
   1.9298083162   1.9276269113   1.34452  3.88026    1.3083   1.4152   1.1146   1.0135
   1.9363667690   1.9341431570   1.35211  3.87904    1.2880   1.3966   1.0915   0.9893
   1.9429252217   1.9406585485   1.35966  3.87774    1.2677   1.3781   1.0681   0.9649
   1.9494836745   1.9471724692   1.36718  3.87634    1.2476   1.3599   1.0446   0.9401
   1.9560421272   1.9536854913   1.37466  3.87485    1.2275   1.3419   1.0210   0.9152
   1.9626005800   1.9601970070   1.38207  3.87324    1.2076   1.3244   0.9973   0.8900
   1.9691590327   1.9667075560   1.38942  3.87151    1.1880   1.3073   0.9735   0.8646
   1.9757174855   1.9732168528   1.39672  3.86967    1.1684   1.2905   0.9495   0.8390
   1.9822759382   1.9797246415   1.40396  3.86771    1.1489   1.2739   0.9253   0.8129
   1.9888343909   1.9862312113   1.41115  3.86561    1.1294   1.2575   0.9008   0.7865
   1.9953928437   1.9927363174   1.41828  3.86338    1.1101   1.2415   0.8760   0.7597
   2.0019512964   1.9992411926   1.42534  3.86102    1.0909   1.2259   0.8512   0.7327
   2.0085097492   2.0057465222   1.43233  3.85854    1.0720   1.2108   0.8262   0.7055
   2.0150682019   2.0122508367   1.43930  3.85594    1.0533   1.1961   0.8012   0.6781
   2.0216266547   2.0187531650   1.44627  3.85323    1.0346   1.1818   0.7759   0.6505
   2.0281851074   2.0252540497   1.45327  3.85046    1.0158   1.1673   0.7504   0.6225
   2.0347435602   2.0317525281   1.46042  3.84770    0.9966   1.1524   0.7246   0.5941
   2.0413020129   2.0382493949   1.46784  3.84502    0.9769   1.1370   0.6985   0.5656
   2.0478604657   2.0447440621   1.47583  3.84258    0.9562   1.1202   0.6718   0.5369
