# Isochrone from from BaSTI-IAC database
# Alpha-enhanced=+0.4 models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -2.199   Z = 0.0000996   Y = 0.24711700   Age (Myr) = 10000.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   0.2321615399   0.2321615399  -1.90601  3.60442    9.8075  10.5410   8.9760   8.6068
   0.2341050920   0.2341050920  -1.89836  3.60481    9.7872  10.5191   8.9567   8.5877
   0.2360486441   0.2360486441  -1.89077  3.60520    9.7671  10.4975   8.9375   8.5688
   0.2379921961   0.2379921961  -1.88324  3.60559    9.7471  10.4760   8.9185   8.5501
   0.2399357482   0.2399357482  -1.87578  3.60597    9.7273  10.4547   8.8997   8.5315
   0.2418793002   0.2418793002  -1.86838  3.60635    9.7077  10.4336   8.8810   8.5131
   0.2438228523   0.2438228523  -1.86104  3.60673    9.6882  10.4127   8.8625   8.4949
   0.2457664043   0.2457664043  -1.85377  3.60710    9.6689  10.3919   8.8441   8.4767
   0.2477099564   0.2477099564  -1.84655  3.60747    9.6497  10.3713   8.8258   8.4588
   0.2496535085   0.2496535085  -1.83939  3.60784    9.6307  10.3509   8.8078   8.4410
   0.2515970605   0.2515970605  -1.83245  3.60820    9.6122  10.3311   8.7902   8.4237
   0.2535406126   0.2535406126  -1.82562  3.60855    9.5941  10.3116   8.7729   8.4066
   0.2554841646   0.2554841646  -1.81875  3.60890    9.5758  10.2920   8.7555   8.3895
   0.2574277167   0.2574277167  -1.81194  3.60926    9.5577  10.2726   8.7383   8.3726
   0.2593712688   0.2593712688  -1.80520  3.60960    9.5398  10.2533   8.7213   8.3558
   0.2613148208   0.2613148208  -1.79852  3.60995    9.5220  10.2342   8.7044   8.3391
   0.2632583729   0.2632583729  -1.79191  3.61029    9.5044  10.2154   8.6876   8.3227
   0.2652019249   0.2652019249  -1.78536  3.61063    9.4870  10.1967   8.6710   8.3064
   0.2671454770   0.2671454770  -1.77884  3.61096    9.4696  10.1780   8.6545   8.2901
   0.2690890290   0.2690890290  -1.77234  3.61130    9.4523  10.1595   8.6381   8.2739
   0.2710325811   0.2710325811  -1.76590  3.61163    9.4352  10.1411   8.6218   8.2579
   0.2729761332   0.2729761332  -1.75952  3.61196    9.4182  10.1229   8.6056   8.2420
   0.2749196852   0.2749196852  -1.75318  3.61228    9.4014  10.1048   8.5896   8.2262
   0.2768632373   0.2768632373  -1.74706  3.61260    9.3851  10.0872   8.5741   8.2110
   0.2788067893   0.2788067893  -1.74129  3.61291    9.3697  10.0706   8.5595   8.1966
   0.2807503414   0.2807503414  -1.73549  3.61322    9.3542  10.0540   8.5448   8.1821
   0.2826938935   0.2826938935  -1.72967  3.61353    9.3387  10.0373   8.5300   8.1676
   0.2846374455   0.2846374455  -1.72383  3.61383    9.3231  10.0205   8.5153   8.1531
   0.2865809976   0.2865809976  -1.71822  3.61413    9.3081  10.0044   8.5010   8.1391
   0.2885245496   0.2885245496  -1.71249  3.61443    9.2929   9.9879   8.4865   8.1248
   0.2904681017   0.2904681017  -1.70663  3.61473    9.2773   9.9712   8.4717   8.1102
   0.2924116537   0.2924116537  -1.70071  3.61503    9.2615   9.9542   8.4567   8.0955
   0.2943552058   0.2943552058  -1.69500  3.61533    9.2463   9.9379   8.4423   8.0812
   0.2962987579   0.2962987579  -1.68918  3.61562    9.2309   9.9212   8.4275   8.0667
   0.2982423099   0.2982423099  -1.68326  3.61592    9.2151   9.9043   8.4126   8.0520
   0.3001858620   0.3001858620  -1.67824  3.61620    9.2017   9.8898   8.3998   8.0395
   0.3021294140   0.3021294140  -1.67320  3.61649    9.1882   9.8751   8.3870   8.0269
   0.3040729661   0.3040729661  -1.66811  3.61677    9.1745   9.8604   8.3741   8.0142
   0.3060165181   0.3060165181  -1.66297  3.61706    9.1608   9.8455   8.3611   8.0014
   0.3079600702   0.3079600702  -1.65779  3.61735    9.1469   9.8305   8.3480   7.9885
   0.3099036223   0.3099036223  -1.65259  3.61763    9.1330   9.8155   8.3348   7.9756
   0.3118471743   0.3118471743  -1.64736  3.61792    9.1190   9.8003   8.3215   7.9625
   0.3137907264   0.3137907264  -1.64208  3.61820    9.1049   9.7851   8.3081   7.9494
   0.3157342784   0.3157342784  -1.63675  3.61849    9.0907   9.7697   8.2947   7.9361
   0.3176778305   0.3176778305  -1.63139  3.61877    9.0764   9.7543   8.2811   7.9228
   0.3196213826   0.3196213826  -1.62600  3.61906    9.0620   9.7388   8.2674   7.9094
   0.3215649346   0.3215649346  -1.62056  3.61934    9.0476   9.7232   8.2537   7.8958
   0.3235084867   0.3235084867  -1.61508  3.61963    9.0330   9.7075   8.2398   7.8822
   0.3254520387   0.3254520387  -1.60954  3.61991    9.0182   9.6916   8.2258   7.8684
   0.3273955908   0.3273955908  -1.60387  3.62020    9.0031   9.6754   8.2114   7.8543
   0.3293391428   0.3293391428  -1.59818  3.62049    8.9880   9.6591   8.1970   7.8401
   0.3312826949   0.3312826949  -1.59247  3.62077    8.9729   9.6428   8.1826   7.8259
   0.3332262470   0.3332262470  -1.58673  3.62106    8.9576   9.6264   8.1681   7.8117
   0.3351697990   0.3351697990  -1.58086  3.62135    8.9421   9.6097   8.1533   7.7970
   0.3371133511   0.3371133511  -1.57500  3.62163    8.9265   9.5930   8.1385   7.7825
   0.3390569031   0.3390569031  -1.56915  3.62192    8.9110   9.5764   8.1237   7.7679
   0.3410004552   0.3410004552  -1.56331  3.62220    8.8955   9.5598   8.1090   7.7534
   0.3429440072   0.3429440072  -1.55752  3.62248    8.8802   9.5433   8.0943   7.7390
   0.3448875593   0.3448875593  -1.55174  3.62276    8.8649   9.5269   8.0797   7.7246
   0.3468311114   0.3468311114  -1.54598  3.62304    8.8496   9.5106   8.0652   7.7103
   0.3487746634   0.3487746634  -1.54021  3.62332    8.8343   9.4942   8.0506   7.6959
   0.3507182155   0.3507182155  -1.53451  3.62363    8.8191   9.4778   8.0362   7.6818
   0.3526617675   0.3526617675  -1.52903  3.62398    8.8043   9.4616   8.0222   7.6681
   0.3546053196   0.3546053196  -1.52376  3.62434    8.7900   9.4460   8.0088   7.6550
   0.3565488717   0.3565488717  -1.51875  3.62470    8.7763   9.4309   7.9961   7.6426
   0.3584924237   0.3584924237  -1.51394  3.62506    8.7631   9.4164   7.9838   7.6306
   0.3604359758   0.3604359758  -1.50863  3.62540    8.7488   9.4008   7.9703   7.6174
   0.3623795278   0.3623795278  -1.50298  3.62572    8.7337   9.3845   7.9560   7.6034
   0.3643230799   0.3643230799  -1.49793  3.62606    8.7200   9.3695   7.9432   7.5908
   0.3662666319   0.3662666319  -1.49321  3.62642    8.7070   9.3552   7.9311   7.5791
   0.3682101840   0.3682101840  -1.48903  3.62680    8.6954   9.3422   7.9204   7.5687
   0.3701537361   0.3701537361  -1.48630  3.62718    8.6873   9.3328   7.9133   7.5619
   0.3720972881   0.3720972881  -1.48371  3.62756    8.6796   9.3237   7.9065   7.5555
   0.3740408402   0.3740408402  -1.48099  3.62794    8.6716   9.3144   7.8994   7.5487
   0.3759843922   0.3759843922  -1.47799  3.62831    8.6629   9.3044   7.8916   7.5412
   0.3779279443   0.3779279443  -1.47458  3.62865    8.6533   9.2935   7.8828   7.5328
   0.3798714964   0.3798714964  -1.47097  3.62900    8.6432   9.2822   7.8735   7.5238
   0.3818150484   0.3818150484  -1.46717  3.62935    8.6325   9.2704   7.8638   7.5144
   0.3837586005   0.3837586005  -1.46318  3.62970    8.6215   9.2580   7.8536   7.5045
   0.3857021525   0.3857021525  -1.45890  3.63006    8.6096   9.2450   7.8426   7.4938
   0.3876457046   0.3876457046  -1.45428  3.63043    8.5969   9.2310   7.8308   7.4824
   0.3895892566   0.3895892566  -1.44833  3.63081    8.5809   9.2136   7.8157   7.4676
   0.3915328087   0.3915328087  -1.43923  3.63124    8.5569   9.1881   7.7928   7.4451
   0.3934763608   0.3934763608  -1.43207  3.63164    8.5378   9.1675   7.7748   7.4273
   0.3954199128   0.3954199128  -1.42892  3.63200    8.5288   9.1573   7.7666   7.4195
   0.3973634649   0.3973634649  -1.42571  3.63236    8.5197   9.1470   7.7583   7.4116
   0.3993070169   0.3993070169  -1.42240  3.63272    8.5103   9.1364   7.7498   7.4034
   0.4012505690   0.4012505690  -1.41692  3.63323    8.4951   9.1195   7.7358   7.3898
   0.4031941210   0.4031941210  -1.41029  3.63382    8.4768   9.0991   7.7189   7.3735
   0.4051376731   0.4051376731  -1.40369  3.63441    8.4585   9.0789   7.7021   7.3572
   0.4070812252   0.4070812252  -1.39711  3.63499    8.4403   9.0588   7.6853   7.3409
   0.4090247772   0.4090247772  -1.39056  3.63558    8.4222   9.0387   7.6686   7.3247
   0.4109683293   0.4109683293  -1.38403  3.63616    8.4042   9.0187   7.6520   7.3086
   0.4129118813   0.4129118813  -1.37752  3.63675    8.3862   8.9988   7.6354   7.2926
   0.4148554334   0.4148554334  -1.37103  3.63733    8.3683   8.9790   7.6189   7.2766
   0.4167989855   0.4167989855  -1.36456  3.63791    8.3504   8.9592   7.6024   7.2606
   0.4187425375   0.4187425375  -1.35812  3.63848    8.3326   8.9396   7.5860   7.2447
   0.4206860896   0.4206860896  -1.35170  3.63906    8.3149   8.9199   7.5696   7.2289
   0.4226296416   0.4226296416  -1.34529  3.63963    8.2971   8.9003   7.5533   7.2131
   0.4245731937   0.4245731937  -1.33891  3.64021    8.2795   8.8808   7.5371   7.1974
   0.4265167457   0.4265167457  -1.33255  3.64078    8.2619   8.8613   7.5208   7.1817
   0.4284602978   0.4284602978  -1.32621  3.64135    8.2443   8.8419   7.5047   7.1660
   0.4304038499   0.4304038499  -1.31989  3.64192    8.2268   8.8224   7.4885   7.1504
   0.4323474019   0.4323474019  -1.31358  3.64249    8.2093   8.8030   7.4724   7.1348
   0.4342909540   0.4342909540  -1.30730  3.64306    8.1918   8.7837   7.4564   7.1193
   0.4362345060   0.4362345060  -1.30103  3.64363    8.1744   8.7643   7.4403   7.1038
   0.4381780581   0.4381780581  -1.29478  3.64419    8.1570   8.7450   7.4244   7.0883
   0.4401216101   0.4401216101  -1.28855  3.64476    8.1397   8.7257   7.4084   7.0729
   0.4420651622   0.4420651622  -1.28233  3.64532    8.1223   8.7065   7.3925   7.0575
   0.4440087143   0.4440087143  -1.27613  3.64589    8.1051   8.6872   7.3766   7.0422
   0.4459522663   0.4459522663  -1.26995  3.64645    8.0878   8.6681   7.3608   7.0269
   0.4478958184   0.4478958184  -1.26379  3.64701    8.0706   8.6489   7.3450   7.0117
   0.4498393704   0.4498393704  -1.25764  3.64757    8.0535   8.6299   7.3293   6.9965
   0.4517829225   0.4517829225  -1.25022  3.64840    8.0323   8.6059   7.3102   6.9781
   0.4537264746   0.4537264746  -1.24271  3.64925    8.0109   8.5815   7.2908   6.9596
   0.4556700266   0.4556700266  -1.23521  3.65010    7.9895   8.5573   7.2716   6.9412
   0.4576135787   0.4576135787  -1.22774  3.65094    7.9683   8.5333   7.2524   6.9228
   0.4595571307   0.4595571307  -1.22028  3.65179    7.9472   8.5094   7.2334   6.9046
   0.4615006828   0.4615006828  -1.21285  3.65263    7.9263   8.4858   7.2145   6.8865
   0.4634442348   0.4634442348  -1.20543  3.65347    7.9054   8.4623   7.1957   6.8684
   0.4653877869   0.4653877869  -1.19803  3.65432    7.8848   8.4391   7.1770   6.8505
   0.4673313390   0.4673313390  -1.19065  3.65516    7.8643   8.4161   7.1585   6.8327
   0.4692748910   0.4692748910  -1.18329  3.65600    7.8439   8.3933   7.1400   6.8150
   0.4712184431   0.4712184431  -1.17594  3.65683    7.8236   8.3706   7.1216   6.7974
   0.4731619951   0.4731619951  -1.16862  3.65767    7.8034   8.3480   7.1034   6.7798
   0.4751055472   0.4751055472  -1.16130  3.65851    7.7833   8.3256   7.0852   6.7623
   0.4770490992   0.4770490992  -1.15401  3.65934    7.7633   8.3032   7.0670   6.7449
   0.4789926513   0.4789926513  -1.14673  3.66018    7.7433   8.2810   7.0489   6.7275
   0.4809362034   0.4809362034  -1.13947  3.66101    7.7234   8.2587   7.0309   6.7102
   0.4828797554   0.4828797554  -1.13223  3.66184    7.7035   8.2365   7.0129   6.6929
   0.4848233075   0.4848233075  -1.12500  3.66267    7.6836   8.2143   6.9949   6.6756
   0.4867668595   0.4867668595  -1.11779  3.66350    7.6637   8.1920   6.9769   6.6584
   0.4887104116   0.4887104116  -1.11059  3.66433    7.6438   8.1697   6.9589   6.6411
   0.4906539637   0.4906539637  -1.10340  3.66516    7.6239   8.1474   6.9410   6.6239
   0.4925975157   0.4925975157  -1.09623  3.66599    7.6040   8.1251   6.9230   6.6067
   0.4945410678   0.4945410678  -1.08907  3.66682    7.5842   8.1028   6.9051   6.5895
   0.4964846198   0.4964846198  -1.08193  3.66765    7.5643   8.0806   6.8873   6.5724
   0.4984281719   0.4984281719  -1.07479  3.66848    7.5445   8.0583   6.8694   6.5553
   0.5003717239   0.5003714016  -1.06745  3.66937    7.5241   8.0352   6.8511   6.5377
   0.5023152760   0.5023132376  -1.05919  3.67053    7.5007   8.0084   6.8304   6.5181
   0.5042588281   0.5042550211  -1.05095  3.67169    7.4774   7.9817   6.8098   6.4986
   0.5062023801   0.5061967509  -1.04272  3.67285    7.4542   7.9552   6.7894   6.4791
   0.5081459322   0.5081384261  -1.03451  3.67401    7.4311   7.9289   6.7690   6.4598
   0.5100894842   0.5100800454  -1.02630  3.67516    7.4082   7.9027   6.7487   6.4405
   0.5120330363   0.5120216077  -1.01811  3.67632    7.3853   7.8766   6.7285   6.4213
   0.5139765884   0.5139631122  -1.00992  3.67747    7.3626   7.8508   6.7085   6.4022
   0.5159201404   0.5159045575  -1.00175  3.67862    7.3400   7.8250   6.6885   6.3832
   0.5178636925   0.5178459430  -0.99358  3.67977    7.3174   7.7994   6.6685   6.3642
   0.5198072445   0.5197872668  -0.98542  3.68092    7.2950   7.7740   6.6487   6.3454
   0.5217507966   0.5217285282  -0.97725  3.68206    7.2727   7.7486   6.6289   6.3266
   0.5236943486   0.5236697255  -0.96910  3.68321    7.2504   7.7234   6.6093   6.3078
   0.5256379007   0.5256108579  -0.96095  3.68435    7.2282   7.6982   6.5896   6.2891
   0.5275814528   0.5275519240  -0.95280  3.68550    7.2061   7.6731   6.5700   6.2704
   0.5295250048   0.5294929231  -0.94467  3.68664    7.1840   7.6481   6.5505   6.2518
   0.5314685569   0.5314338536  -0.93655  3.68778    7.1619   7.6230   6.5310   6.2332
   0.5334121089   0.5333747131  -0.92842  3.68892    7.1398   7.5980   6.5114   6.2146
   0.5353556610   0.5353155008  -0.92031  3.69006    7.1176   7.5728   6.4918   6.1959
   0.5372992130   0.5372562154  -0.91219  3.69119    7.0954   7.5476   6.4722   6.1773
   0.5392427651   0.5391968559  -0.90409  3.69233    7.0732   7.5223   6.4526   6.1586
   0.5411863172   0.5411374201  -0.89598  3.69346    7.0509   7.4970   6.4330   6.1399
   0.5431298692   0.5430778382  -0.88788  3.69460    7.0287   7.4717   6.4134   6.1213
   0.5450734213   0.5450179820  -0.87978  3.69573    7.0066   7.4465   6.3938   6.1027
   0.5470169733   0.5469581743  -0.87168  3.69686    6.9845   7.4215   6.3744   6.0842
   0.5489605254   0.5488984033  -0.86359  3.69799    6.9626   7.3966   6.3551   6.0657
   0.5509040775   0.5508382644  -0.85541  3.69914    6.9406   7.3717   6.3357   6.0472
   0.5528476295   0.5527777051  -0.84712  3.70030    6.9186   7.3468   6.3162   6.0287
   0.5547911816   0.5547170546  -0.83885  3.70146    6.8967   7.3222   6.2969   6.0102
   0.5567347336   0.5566562980  -0.83057  3.70261    6.8749   7.2977   6.2777   5.9919
   0.5586782857   0.5585953529  -0.82230  3.70377    6.8533   7.2733   6.2585   5.9736
   0.5606218377   0.5605343119  -0.81403  3.70492    6.8317   7.2491   6.2395   5.9554
   0.5625653898   0.5624732254  -0.80576  3.70607    6.8101   7.2248   6.2204   5.9371
   0.5645089419   0.5644120386  -0.79749  3.70721    6.7886   7.2006   6.2014   5.9189
   0.5664524939   0.5663505856  -0.78923  3.70836    6.7669   7.1762   6.1823   5.9006
   0.5683960460   0.5682889888  -0.78096  3.70950    6.7452   7.1518   6.1631   5.8824
   0.5703395980   0.5702274301  -0.77270  3.71064    6.7235   7.1273   6.1440   5.8640
   0.5722831501   0.5721657611  -0.76443  3.71178    6.7017   7.1028   6.1248   5.8457
   0.5742267021   0.5741037445  -0.75617  3.71292    6.6800   7.0783   6.1056   5.8274
   0.5761702542   0.5760415704  -0.74790  3.71405    6.6582   7.0538   6.0864   5.8090
   0.5781138063   0.5779795211  -0.73963  3.71518    6.6365   7.0293   6.0673   5.7907
   0.5800573583   0.5799173005  -0.73136  3.71631    6.6148   7.0050   6.0482   5.7725
   0.5820009104   0.5818546099  -0.72308  3.71744    6.5933   6.9807   6.0291   5.7543
   0.5839444624   0.5837919409  -0.71480  3.71857    6.5717   6.9565   6.0101   5.7361
   0.5858880145   0.5857292707  -0.70652  3.71969    6.5502   6.9324   5.9912   5.7179
   0.5878315666   0.5876663213  -0.69823  3.72082    6.5288   6.9084   5.9722   5.6998
   0.5897751186   0.5896029127  -0.68993  3.72194    6.5075   6.8845   5.9534   5.6817
   0.5917186707   0.5915398382  -0.68163  3.72306    6.4862   6.8606   5.9345   5.6637
   0.5936622227   0.5934760385  -0.67333  3.72418    6.4649   6.8369   5.9157   5.6457
   0.5956057748   0.5954124964  -0.66501  3.72529    6.4437   6.8132   5.8969   5.6277
   0.5975493268   0.5973490133  -0.65669  3.72641    6.4225   6.7895   5.8782   5.6097
   0.5994928789   0.5992848292  -0.64836  3.72752    6.4013   6.7659   5.8594   5.5918
   0.6014364310   0.6012235965  -0.64017  3.72863    6.3805   6.7427   5.8410   5.5741
   0.6033799830   0.6031637398  -0.63203  3.72973    6.3599   6.7196   5.8228   5.5567
   0.6053235351   0.6051037298  -0.62389  3.73083    6.3392   6.6965   5.8046   5.5392
   0.6072670871   0.6070432579  -0.61576  3.73193    6.3185   6.6733   5.7863   5.5217
   0.6092106392   0.6089830150  -0.60762  3.73303    6.2978   6.6501   5.7680   5.5042
   0.6111541913   0.6109228656  -0.59948  3.73413    6.2770   6.6269   5.7497   5.4867
   0.6130977433   0.6128625687  -0.59134  3.73523    6.2562   6.6036   5.7314   5.4691
   0.6150412954   0.6148017056  -0.58319  3.73632    6.2354   6.5803   5.7131   5.4516
   0.6169848474   0.6167413444  -0.57505  3.73741    6.2147   6.5570   5.6948   5.4341
   0.6189283995   0.6186810140  -0.56689  3.73850    6.1940   6.5339   5.6765   5.4166
   0.6208719515   0.6206201899  -0.55874  3.73959    6.1733   6.5109   5.6583   5.3991
   0.6228155036   0.6225592670  -0.55058  3.74068    6.1528   6.4880   5.6401   5.3817
   0.6247590557   0.6244987687  -0.54242  3.74176    6.1323   6.4653   5.6220   5.3643
   0.6267026077   0.6264376631  -0.53425  3.74285    6.1120   6.4428   5.6039   5.3469
   0.6286461598   0.6283766935  -0.52608  3.74393    6.0916   6.4204   5.5859   5.3296
   0.6305897118   0.6303156800  -0.51790  3.74501    6.0713   6.3980   5.5678   5.3122
   0.6325332639   0.6322547611  -0.50972  3.74609    6.0510   6.3756   5.5498   5.2949
   0.6344768159   0.6341936221  -0.50152  3.74716    6.0307   6.3533   5.5317   5.2775
   0.6364203680   0.6361323086  -0.49332  3.74824    6.0104   6.3309   5.5136   5.2602
   0.6383639201   0.6380712209  -0.48511  3.74931    5.9900   6.3084   5.4955   5.2428
   0.6403074721   0.6400099245  -0.47690  3.75038    5.9696   6.2858   5.4774   5.2253
   0.6422510242   0.6419483063  -0.46867  3.75145    5.9491   6.2632   5.4592   5.2079
   0.6441945762   0.6438865198  -0.46043  3.75252    5.9286   6.2406   5.4410   5.1904
   0.6461381283   0.6458251592  -0.45218  3.75359    5.9081   6.2179   5.4227   5.1729
   0.6480816804   0.6477635882  -0.44393  3.75465    5.8876   6.1952   5.4045   5.1554
   0.6500252324   0.6497015139  -0.43566  3.75571    5.8670   6.1726   5.3862   5.1378
   0.6519687845   0.6516392500  -0.42731  3.75673    5.8463   6.1498   5.3676   5.1200
   0.6539123365   0.6535775831  -0.41895  3.75776    5.8256   6.1271   5.3490   5.1021
   0.6558558886   0.6555151824  -0.41057  3.75878    5.8048   6.1043   5.3304   5.0842
   0.6577994406   0.6574526085  -0.40218  3.75980    5.7840   6.0816   5.3118   5.0662
   0.6597429927   0.6593903020  -0.39377  3.76082    5.7633   6.0589   5.2931   5.0483
   0.6616865448   0.6613278036  -0.38535  3.76184    5.7425   6.0362   5.2744   5.0303
   0.6636300968   0.6632649571  -0.37691  3.76285    5.7216   6.0136   5.2557   5.0122
   0.6655736489   0.6652022397  -0.36845  3.76386    5.7008   5.9909   5.2369   4.9941
   0.6675172009   0.6671397003  -0.35998  3.76487    5.6799   5.9682   5.2181   4.9760
   0.6694607530   0.6690762978  -0.35148  3.76587    5.6590   5.9455   5.1992   4.9578
   0.6714043050   0.6710131411  -0.34297  3.76688    5.6380   5.9228   5.1803   4.9396
