# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.001   Z = 0.0149205   Y = 0.26948852   Age (Myr) = 13000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#========================================================================================================================================================================================================
   0.2069358584   0.2069358584  -2.27500  3.51657   11.3672  12.6929  10.2363   9.6592
   0.2092110895   0.2092110895  -2.26522  3.51713   11.3378  12.6579  10.2087   9.6325
   0.2114863205   0.2114863205  -2.25553  3.51768   11.3085  12.6231  10.1814   9.6062
   0.2137615515   0.2137615515  -2.24594  3.51823   11.2795  12.5883  10.1542   9.5801
   0.2160367825   0.2160367825  -2.23645  3.51878   11.2506  12.5537  10.1271   9.5542
   0.2183120136   0.2183120136  -2.22704  3.51931   11.2218  12.5192  10.1003   9.5285
   0.2205872446   0.2205872446  -2.21772  3.51985   11.1932  12.4849  10.0736   9.5031
   0.2228624756   0.2228624756  -2.20844  3.52037   11.1647  12.4505  10.0469   9.4778
   0.2251377067   0.2251377067  -2.19916  3.52090   11.1362  12.4161  10.0202   9.4525
   0.2274129377   0.2274129377  -2.18997  3.52142   11.1078  12.3819   9.9937   9.4274
   0.2296881687   0.2296881687  -2.18087  3.52193   11.0797  12.3479   9.9675   9.4026
   0.2319633998   0.2319633998  -2.17186  3.52244   11.0518  12.3141   9.9414   9.3780
   0.2342386308   0.2342386308  -2.16293  3.52294   11.0241  12.2806   9.9155   9.3537
   0.2365138618   0.2365138618  -2.15408  3.52344   10.9967  12.2473   9.8899   9.3296
   0.2387890929   0.2387890929  -2.14531  3.52393   10.9695  12.2144   9.8645   9.3057
   0.2410643239   0.2410643239  -2.13662  3.52442   10.9425  12.1817   9.8393   9.2820
   0.2433395549   0.2433395549  -2.12801  3.52490   10.9158  12.1494   9.8143   9.2586
   0.2456147859   0.2456147859  -2.11948  3.52538   10.8893  12.1173   9.7895   9.2354
   0.2478900170   0.2478900170  -2.11102  3.52586   10.8631  12.0856   9.7650   9.2124
   0.2501652480   0.2501652480  -2.10266  3.52633   10.8372  12.0544   9.7408   9.1897
   0.2524404790   0.2524404790  -2.09463  3.52676   10.8126  12.0248   9.7177   9.1680
   0.2547157101   0.2547157101  -2.08667  3.52718   10.7882  11.9957   9.6948   9.1466
   0.2569909411   0.2569909411  -2.07878  3.52760   10.7641  11.9668   9.6721   9.1253
   0.2592661721   0.2592661721  -2.07096  3.52802   10.7402  11.9383   9.6497   9.1042
   0.2615414032   0.2615414032  -2.06320  3.52843   10.7166  11.9102   9.6275   9.0834
   0.2638166342   0.2638166342  -2.05552  3.52884   10.6932  11.8824   9.6056   9.0627
   0.2660918652   0.2660918652  -2.04789  3.52925   10.6700  11.8549   9.5838   9.0423
   0.2683670962   0.2683670962  -2.04028  3.52966   10.6470  11.8277   9.5622   9.0219
   0.2706423273   0.2706423273  -2.03274  3.53006   10.6243  11.8008   9.5408   9.0017
   0.2729175583   0.2729175583  -2.02526  3.53045   10.6018  11.7743   9.5196   8.9817
   0.2751927893   0.2751927893  -2.01785  3.53085   10.5795  11.7481   9.4987   8.9619
   0.2774680204   0.2774680204  -2.01049  3.53124   10.5575  11.7224   9.4779   8.9423
   0.2797432514   0.2797432514  -2.00320  3.53163   10.5358  11.6970   9.4575   8.9229
   0.2820184824   0.2820184824  -1.99597  3.53201   10.5143  11.6721   9.4372   8.9037
   0.2842937135   0.2842937135  -1.98880  3.53239   10.4931  11.6474   9.4172   8.8847
   0.2865689445   0.2865689445  -1.98169  3.53277   10.4721  11.6232   9.3974   8.8659
   0.2888441755   0.2888441755  -1.97464  3.53315   10.4514  11.5993   9.3778   8.8472
   0.2911194066   0.2911194066  -1.96764  3.53352   10.4309  11.5757   9.3585   8.8288
   0.2933946376   0.2933946376  -1.96070  3.53389   10.4106  11.5525   9.3393   8.8105
   0.2956698686   0.2956698686  -1.95381  3.53425   10.3906  11.5295   9.3203   8.7923
   0.2979450996   0.2979450996  -1.94697  3.53461   10.3707  11.5069   9.3015   8.7743
   0.3002203307   0.3002203307  -1.94018  3.53498   10.3510  11.4845   9.2829   8.7565
   0.3024955617   0.3024955617  -1.93346  3.53535   10.3315  11.4622   9.2645   8.7388
   0.3047707927   0.3047707927  -1.92683  3.53572   10.3123  11.4404   9.2463   8.7214
   0.3070460238   0.3070460238  -1.92031  3.53608   10.2934  11.4189   9.2285   8.7042
   0.3093212548   0.3093212548  -1.91387  3.53644   10.2748  11.3979   9.2110   8.6873
   0.3115964858   0.3115964858  -1.90753  3.53680   10.2565  11.3772   9.1937   8.6707
   0.3138717169   0.3138717169  -1.90124  3.53715   10.2384  11.3568   9.1766   8.6542
   0.3161469479   0.3161469479  -1.89499  3.53750   10.2204  11.3366   9.1596   8.6378
   0.3184221789   0.3184221789  -1.88882  3.53785   10.2027  11.3167   9.1429   8.6217
   0.3206974099   0.3206974099  -1.88272  3.53820   10.1853  11.2972   9.1264   8.6057
   0.3229726410   0.3229726410  -1.87669  3.53854   10.1681  11.2779   9.1102   8.5900
   0.3252478720   0.3252478720  -1.87074  3.53888   10.1511  11.2590   9.0942   8.5745
   0.3275231030   0.3275231030  -1.86487  3.53922   10.1344  11.2403   9.0784   8.5591
   0.3297983341   0.3297983341  -1.85907  3.53955   10.1179  11.2219   9.0628   8.5440
   0.3320735651   0.3320735651  -1.85334  3.53988   10.1017  11.2038   9.0474   8.5291
   0.3343487961   0.3343487961  -1.84769  3.54021   10.0856  11.1859   9.0323   8.5143
   0.3366240272   0.3366240272  -1.84207  3.54053   10.0697  11.1683   9.0172   8.4997
   0.3388992582   0.3388992582  -1.83623  3.54086   10.0533  11.1502   9.0017   8.4846
   0.3411744892   0.3411744892  -1.83043  3.54118   10.0370  11.1322   8.9863   8.4695
   0.3434497203   0.3434497203  -1.82466  3.54150   10.0209  11.1144   8.9710   8.4546
   0.3457249513   0.3457249513  -1.81893  3.54182   10.0048  11.0968   8.9558   8.4397
   0.3480001823   0.3480001823  -1.81323  3.54214    9.9889  11.0793   8.9407   8.4250
   0.3502754133   0.3502754133  -1.80737  3.54246    9.9726  11.0613   8.9252   8.4098
   0.3525506444   0.3525506444  -1.80015  3.54289    9.9524  11.0391   8.9061   8.3912
   0.3548258754   0.3548258754  -1.79310  3.54331    9.9327  11.0174   8.8875   8.3730
   0.3571011064   0.3571011064  -1.78622  3.54372    9.9134  10.9962   8.8693   8.3552
   0.3593763375   0.3593763375  -1.77950  3.54414    9.8946  10.9754   8.8516   8.3378
   0.3616515685   0.3616515685  -1.77294  3.54455    9.8762  10.9551   8.8343   8.3208
   0.3639267995   0.3639267995  -1.76655  3.54496    9.8583  10.9353   8.8174   8.3042
   0.3662020306   0.3662020306  -1.76030  3.54537    9.8407  10.9159   8.8008   8.2881
   0.3684772616   0.3684772616  -1.75421  3.54577    9.8236  10.8969   8.7847   8.2723
   0.3707524926   0.3707524926  -1.74830  3.54618    9.8068  10.8783   8.7691   8.2569
   0.3730277236   0.3730277236  -1.74266  3.54661    9.7907  10.8602   8.7541   8.2422
   0.3753029547   0.3753029547  -1.73708  3.54703    9.7748  10.8424   8.7392   8.2277
   0.3775781857   0.3775781857  -1.73162  3.54744    9.7592  10.8250   8.7247   8.2135
   0.3798534167   0.3798534167  -1.72625  3.54784    9.7439  10.8080   8.7105   8.1995
   0.3821286478   0.3821286478  -1.72098  3.54823    9.7289  10.7913   8.6965   8.1858
   0.3844038788   0.3844038788  -1.71584  3.54862    9.7142  10.7749   8.6829   8.1724
   0.3866791098   0.3866791098  -1.71081  3.54901    9.6998  10.7588   8.6695   8.1593
   0.3889543409   0.3889543409  -1.70589  3.54941    9.6857  10.7429   8.6564   8.1465
   0.3912295719   0.3912295719  -1.70106  3.54980    9.6719  10.7274   8.6436   8.1340
   0.3935048029   0.3935048029  -1.69633  3.55019    9.6582  10.7121   8.6310   8.1217
   0.3957800339   0.3957800339  -1.69167  3.55058    9.6448  10.6969   8.6186   8.1095
   0.3980552650   0.3980552650  -1.68708  3.55096    9.6315  10.6820   8.6063   8.0976
   0.4003304960   0.4003304960  -1.68225  3.55137    9.6177  10.6664   8.5935   8.0851
   0.4026057270   0.4026057270  -1.67572  3.55185    9.5993  10.6460   8.5763   8.0683
   0.4048809581   0.4048809581  -1.66923  3.55232    9.5810  10.6257   8.5593   8.0516
   0.4071561891   0.4071561891  -1.66277  3.55280    9.5628  10.6055   8.5423   8.0350
   0.4094314201   0.4094314201  -1.65634  3.55327    9.5447  10.5855   8.5255   8.0185
   0.4117066512   0.4117066512  -1.64994  3.55374    9.5267  10.5655   8.5087   8.0022
   0.4139818822   0.4139818822  -1.64358  3.55420    9.5088  10.5456   8.4920   7.9859
   0.4162571132   0.4162571132  -1.63724  3.55467    9.4910  10.5258   8.4753   7.9697
   0.4185323443   0.4185323443  -1.63094  3.55513    9.4732  10.5061   8.4588   7.9536
   0.4208075753   0.4208075753  -1.62467  3.55559    9.4555  10.4865   8.4423   7.9376
   0.4230828063   0.4230828063  -1.61842  3.55605    9.4379  10.4669   8.4259   7.9217
   0.4253580373   0.4253580373  -1.61221  3.55651    9.4204  10.4474   8.4096   7.9059
   0.4276332684   0.4276332684  -1.60603  3.55696    9.4030  10.4280   8.3933   7.8902
   0.4299084994   0.4299084994  -1.59987  3.55741    9.3856  10.4087   8.3771   7.8746
   0.4321837304   0.4321837304  -1.59375  3.55786    9.3683  10.3894   8.3610   7.8590
   0.4344589615   0.4344589615  -1.58765  3.55831    9.3510  10.3702   8.3449   7.8436
   0.4367341925   0.4367341925  -1.58158  3.55876    9.3339  10.3511   8.3289   7.8282
   0.4390094235   0.4390094235  -1.57553  3.55920    9.3167  10.3320   8.3130   7.8129
   0.4412846546   0.4412846546  -1.56952  3.55965    9.2997  10.3130   8.2972   7.7977
   0.4435598856   0.4435598856  -1.56353  3.56009    9.2827  10.2941   8.2814   7.7826
   0.4458351166   0.4458351166  -1.55757  3.56053    9.2658  10.2752   8.2656   7.7676
   0.4481103476   0.4481103476  -1.55163  3.56096    9.2490  10.2564   8.2500   7.7526
   0.4503855787   0.4503855787  -1.54554  3.56142    9.2317  10.2370   8.2339   7.7373
   0.4526608097   0.4526608097  -1.53859  3.56202    9.2115  10.2142   8.2153   7.7198
   0.4549360407   0.4549360407  -1.53166  3.56261    9.1915  10.1914   8.1969   7.7024
   0.4572112718   0.4572112718  -1.52477  3.56320    9.1715  10.1687   8.1785   7.6851
   0.4594865028   0.4594865028  -1.51790  3.56379    9.1515  10.1461   8.1601   7.6679
   0.4617617338   0.4617617338  -1.51106  3.56437    9.1317  10.1236   8.1419   7.6507
   0.4640369649   0.4640369649  -1.50425  3.56496    9.1119  10.1011   8.1237   7.6337
   0.4663121959   0.4663121959  -1.49746  3.56554    9.0922  10.0787   8.1056   7.6167
   0.4685874269   0.4685874269  -1.49071  3.56612    9.0726  10.0564   8.0876   7.5999
   0.4708626580   0.4708626580  -1.48398  3.56670    9.0530  10.0342   8.0696   7.5831
   0.4731378890   0.4731378890  -1.47727  3.56727    9.0335  10.0120   8.0517   7.5664
   0.4754131200   0.4754131200  -1.47059  3.56785    9.0141   9.9899   8.0338   7.5497
   0.4776883510   0.4776883510  -1.46394  3.56842    8.9948   9.9679   8.0161   7.5332
   0.4799635821   0.4799635821  -1.45731  3.56899    8.9755   9.9460   7.9984   7.5167
   0.4822388131   0.4822388131  -1.45070  3.56956    8.9563   9.9241   7.9807   7.5003
   0.4845140441   0.4845140441  -1.44413  3.57012    8.9371   9.9023   7.9632   7.4840
   0.4867892752   0.4867892752  -1.43757  3.57069    8.9181   9.8806   7.9457   7.4678
   0.4890645062   0.4890645062  -1.43104  3.57125    8.8991   9.8590   7.9282   7.4516
   0.4913397372   0.4913397372  -1.42454  3.57181    8.8801   9.8374   7.9109   7.4355
   0.4936149683   0.4936149683  -1.41805  3.57237    8.8613   9.8159   7.8936   7.4195
   0.4958901993   0.4958901993  -1.41159  3.57293    8.8424   9.7945   7.8763   7.4035
   0.4981654303   0.4981654303  -1.40515  3.57349    8.8237   9.7731   7.8591   7.3876
   0.5004406613   0.5004406613  -1.39854  3.57408    8.8044   9.7510   7.8414   7.3714
   0.5027158924   0.5027158924  -1.39118  3.57484    8.7823   9.7253   7.8215   7.3532
   0.5049911234   0.5049911234  -1.38384  3.57559    8.7603   9.6997   7.8016   7.3352
   0.5072663544   0.5072663544  -1.37652  3.57635    8.7383   9.6742   7.7818   7.3172
   0.5095415855   0.5095415855  -1.36923  3.57710    8.7165   9.6488   7.7621   7.2994
   0.5118168165   0.5118168165  -1.36196  3.57784    8.6947   9.6234   7.7424   7.2816
   0.5140920475   0.5140920475  -1.35472  3.57859    8.6729   9.5982   7.7228   7.2639
   0.5163672786   0.5163672786  -1.34750  3.57933    8.6513   9.5730   7.7033   7.2462
   0.5186425096   0.5186425096  -1.34030  3.58008    8.6297   9.5478   7.6838   7.2287
   0.5209177406   0.5209177406  -1.33313  3.58082    8.6082   9.5228   7.6644   7.2112
   0.5231929717   0.5231929717  -1.32599  3.58155    8.5867   9.4978   7.6450   7.1938
   0.5254682027   0.5254682027  -1.31886  3.58229    8.5653   9.4729   7.6257   7.1765
   0.5277434337   0.5277434337  -1.31175  3.58303    8.5439   9.4480   7.6065   7.1592
   0.5300186647   0.5300186647  -1.30467  3.58376    8.5226   9.4231   7.5873   7.1420
   0.5322938958   0.5322938958  -1.29761  3.58449    8.5014   9.3983   7.5682   7.1249
   0.5345691268   0.5345691268  -1.29057  3.58522    8.4802   9.3736   7.5491   7.1078
   0.5368443578   0.5368443578  -1.28355  3.58594    8.4590   9.3489   7.5300   7.0908
   0.5391195889   0.5391195889  -1.27655  3.58667    8.4379   9.3242   7.5110   7.0738
   0.5413948199   0.5413948199  -1.26957  3.58739    8.4168   9.2996   7.4921   7.0568
   0.5436700509   0.5436700509  -1.26261  3.58812    8.3958   9.2750   7.4732   7.0399
   0.5459452820   0.5459452820  -1.25567  3.58884    8.3748   9.2504   7.4543   7.0231
   0.5482205130   0.5482205130  -1.24875  3.58955    8.3538   9.2258   7.4355   7.0062
   0.5504957440   0.5504953695  -1.24164  3.59032    8.3321   9.2002   7.4161   6.9889
   0.5527709750   0.5527688526  -1.23381  3.59124    8.3077   9.1711   7.3945   6.9699
   0.5550462061   0.5550422799  -1.22599  3.59217    8.2833   9.1419   7.3729   6.9508
   0.5573214371   0.5573156472  -1.21819  3.59309    8.2589   9.1128   7.3513   6.9318
   0.5595966681   0.5595889552  -1.21040  3.59401    8.2345   9.0836   7.3297   6.9127
   0.5618718992   0.5618622021  -1.20263  3.59493    8.2102   9.0545   7.3082   6.8937
   0.5641471302   0.5641353865  -1.19487  3.59585    8.1860   9.0255   7.2868   6.8747
   0.5664223612   0.5664085079  -1.18713  3.59676    8.1618   8.9966   7.2654   6.8557
   0.5686975923   0.5686815769  -1.17940  3.59767    8.1377   8.9678   7.2441   6.8368
   0.5709728233   0.5709546173  -1.17168  3.59858    8.1137   8.9392   7.2229   6.8179
   0.5732480543   0.5732276132  -1.16397  3.59949    8.0898   8.9107   7.2017   6.7990
   0.5755232854   0.5755005452  -1.15628  3.60040    8.0660   8.8825   7.1807   6.7802
   0.5777985164   0.5777733773  -1.14860  3.60130    8.0423   8.8544   7.1597   6.7614
   0.5800737474   0.5800461147  -1.14093  3.60221    8.0188   8.8266   7.1388   6.7427
   0.5823489784   0.5823187810  -1.13327  3.60311    7.9954   8.7990   7.1181   6.7240
   0.5846242095   0.5845913738  -1.12562  3.60401    7.9721   8.7717   7.0974   6.7053
   0.5868994405   0.5868638918  -1.11798  3.60490    7.9489   8.7445   7.0769   6.6867
   0.5891746715   0.5891363448  -1.11035  3.60580    7.9258   8.7175   7.0563   6.6682
   0.5914499026   0.5914087837  -1.10273  3.60670    7.9028   8.6907   7.0359   6.6497
   0.5937251336   0.5936812107  -1.09512  3.60759    7.8799   8.6639   7.0155   6.6311
   0.5960003646   0.5959535691  -1.08751  3.60848    7.8570   8.6373   6.9952   6.6127
   0.5982755957   0.5982257549  -1.07992  3.60938    7.8341   8.6106   6.9749   6.5942
   0.6005508267   0.6004983625  -1.07226  3.61031    7.8109   8.5836   6.9543   6.5757
   0.6028260577   0.6027726494  -1.06443  3.61135    7.7867   8.5550   6.9332   6.5567
   0.6051012887   0.6050470312  -1.05662  3.61240    7.7625   8.5264   6.9120   6.5377
   0.6073765198   0.6073214171  -1.04881  3.61344    7.7383   8.4976   6.8908   6.5188
   0.6096517508   0.6095957829  -1.04102  3.61448    7.7140   8.4689   6.8696   6.4999
   0.6119269818   0.6118700294  -1.03325  3.61552    7.6898   8.4400   6.8485   6.4811
   0.6142022129   0.6141442422  -1.02548  3.61656    7.6655   8.4111   6.8273   6.4622
   0.6164774439   0.6164184451  -1.01773  3.61760    7.6412   8.3822   6.8061   6.4434
   0.6187526749   0.6186926349  -1.00999  3.61864    7.6169   8.3532   6.7850   6.4246
   0.6210279060   0.6209668155  -1.00226  3.61968    7.5927   8.3243   6.7639   6.4058
   0.6233031370   0.6232410026  -0.99455  3.62072    7.5685   8.2954   6.7428   6.3870
   0.6255783680   0.6255152275  -0.98684  3.62175    7.5443   8.2666   6.7217   6.3682
   0.6278535990   0.6277894411  -0.97915  3.62279    7.5201   8.2378   6.7006   6.3494
   0.6301288301   0.6300636020  -0.97146  3.62382    7.4960   8.2091   6.6796   6.3306
   0.6324040611   0.6323377107  -0.96379  3.62485    7.4719   8.1806   6.6587   6.3118
   0.6346792921   0.6346118038  -0.95613  3.62588    7.4479   8.1521   6.6377   6.2929
   0.6369545232   0.6368858829  -0.94847  3.62691    7.4240   8.1237   6.6168   6.2741
   0.6392297542   0.6391599543  -0.94083  3.62794    7.4001   8.0954   6.5959   6.2552
   0.6415049852   0.6414340879  -0.93319  3.62897    7.3762   8.0672   6.5751   6.2363
   0.6437802163   0.6437083155  -0.92557  3.63000    7.3524   8.0392   6.5543   6.2174
   0.6460554473   0.6459824975  -0.91795  3.63103    7.3287   8.0112   6.5335   6.1984
   0.6483306783   0.6482565558  -0.91034  3.63206    7.3050   7.9833   6.5128   6.1794
   0.6506059094   0.6505293618  -0.90254  3.63313    7.2806   7.9546   6.4915   6.1600
   0.6528811404   0.6527987385  -0.89420  3.63436    7.2542   7.9234   6.4686   6.1390
   0.6551563714   0.6550679521  -0.88585  3.63558    7.2279   7.8923   6.4457   6.1180
   0.6574316024   0.6573369910  -0.87749  3.63680    7.2015   7.8612   6.4228   6.0970
   0.6597068335   0.6596058597  -0.86914  3.63803    7.1751   7.8301   6.3999   6.0758
   0.6619820645   0.6618745516  -0.86078  3.63925    7.1487   7.7990   6.3769   6.0547
   0.6642572955   0.6641430644  -0.85241  3.64047    7.1223   7.7678   6.3539   6.0335
   0.6665325266   0.6664113888  -0.84404  3.64170    7.0957   7.7365   6.3309   6.0123
   0.6688077576   0.6686794392  -0.83566  3.64292    7.0691   7.7050   6.3078   5.9910
   0.6710829886   0.6709473124  -0.82728  3.64414    7.0424   7.6733   6.2846   5.9697
   0.6733582197   0.6732150592  -0.81889  3.64537    7.0155   7.6415   6.2614   5.9484
   0.6756334507   0.6754826122  -0.81048  3.64659    6.9886   7.6095   6.2381   5.9271
   0.6779086817   0.6777499669  -0.80207  3.64782    6.9616   7.5776   6.2148   5.9058
   0.6801839127   0.6800171215  -0.79365  3.64905    6.9347   7.5457   6.1915   5.8844
   0.6824591438   0.6822840713  -0.78522  3.65028    6.9079   7.5139   6.1683   5.8631
   0.6847343748   0.6845508272  -0.77678  3.65151    6.8811   7.4824   6.1451   5.8417
   0.6870096058   0.6868174420  -0.76832  3.65274    6.8546   7.4512   6.1219   5.8202
   0.6892848369   0.6890835237  -0.75985  3.65397    6.8282   7.4204   6.0989   5.7988
   0.6915600679   0.6913494773  -0.75137  3.65520    6.8020   7.3901   6.0760   5.7773
   0.6938352989   0.6936153249  -0.74287  3.65644    6.7760   7.3600   6.0532   5.7558
   0.6961105300   0.6958805811  -0.73435  3.65768    6.7501   7.3301   6.0305   5.7342
   0.6983857610   0.6981458203  -0.72582  3.65892    6.7242   7.3004   6.0077   5.7126
   0.7006609920   0.7004127796  -0.71737  3.66017    6.6986   7.2709   5.9852   5.6912
   0.7029362231   0.7026840017  -0.70917  3.66146    6.6734   7.2417   5.9632   5.6704
   0.7052114541   0.7049547923  -0.70098  3.66275    6.6482   7.2125   5.9412   5.6496
   0.7074866851   0.7072255022  -0.69279  3.66404    6.6228   7.1831   5.9192   5.6288
   0.7097619161   0.7094965605  -0.68460  3.66532    6.5974   7.1535   5.8971   5.6080
   0.7120371472   0.7117675596  -0.67641  3.66661    6.5719   7.1238   5.8750   5.5871
   0.7143123782   0.7140383346  -0.66821  3.66789    6.5464   7.0940   5.8529   5.5663
   0.7165876092   0.7163089662  -0.66002  3.66917    6.5209   7.0643   5.8308   5.5455
   0.7188628403   0.7185795465  -0.65182  3.67045    6.4954   7.0346   5.8087   5.5247
   0.7211380713   0.7208498833  -0.64363  3.67173    6.4700   7.0050   5.7866   5.5040
   0.7234133023   0.7231205558  -0.63546  3.67301    6.4447   6.9757   5.7647   5.4834
   0.7256885334   0.7253910723  -0.62730  3.67429    6.4197   6.9466   5.7429   5.4628
   0.7279637644   0.7276613768  -0.61913  3.67557    6.3947   6.9177   5.7211   5.4423
   0.7302389954   0.7299319025  -0.61095  3.67684    6.3698   6.8891   5.6994   5.4219
   0.7325142264   0.7322020239  -0.60276  3.67811    6.3451   6.8606   5.6778   5.4014
   0.7347894575   0.7344721133  -0.59455  3.67938    6.3204   6.8322   5.6562   5.3810
   0.7370646885   0.7367421307  -0.58632  3.68064    6.2958   6.8041   5.6346   5.3606
   0.7393399195   0.7390121438  -0.57808  3.68191    6.2713   6.7760   5.6131   5.3403
   0.7416151506   0.7412818007  -0.56982  3.68317    6.2469   6.7482   5.5916   5.3199
   0.7438903816   0.7435515933  -0.56154  3.68443    6.2225   6.7204   5.5702   5.2996
   0.7461656126   0.7458214646  -0.55325  3.68568    6.1981   6.6926   5.5487   5.2792
   0.7484408437   0.7480909545  -0.54494  3.68694    6.1737   6.6648   5.5272   5.2588
   0.7507160747   0.7503603809  -0.53679  3.68817    6.1497   6.6375   5.5061   5.2388
   0.7529913057   0.7526299657  -0.52901  3.68935    6.1267   6.6113   5.4859   5.2197
   0.7552665368   0.7548995479  -0.52123  3.69053    6.1037   6.5851   5.4657   5.2005
   0.7575417678   0.7571688357  -0.51346  3.69171    6.0806   6.5587   5.4454   5.1813
   0.7598169988   0.7594382228  -0.50569  3.69289    6.0574   6.5322   5.4252   5.1621
   0.7620922298   0.7617075065  -0.49792  3.69406    6.0343   6.5058   5.4049   5.1430
   0.7643674609   0.7639766644  -0.49016  3.69523    6.0113   6.4795   5.3847   5.1238
   0.7666426919   0.7662458100  -0.48240  3.69640    5.9883   6.4533   5.3645   5.1047
   0.7689179229   0.7685146182  -0.47464  3.69756    5.9655   6.4274   5.3445   5.0857
