# Isochrone from from BaSTI-IAC database
# Alpha-enhanced=+0.4 models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -2.199   Z = 0.0000996   Y = 0.24711700   Age (Myr) = 13000.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   0.3103810219   0.3103810219  -1.65283  3.61769    9.1334   9.8156   8.3353   7.9762
   0.3121489297   0.3121489297  -1.64723  3.61798    9.1185   9.7996   8.3212   7.9622
   0.3139168374   0.3139168374  -1.64165  3.61825    9.1037   9.7837   8.3070   7.9483
   0.3156847452   0.3156847452  -1.63607  3.61853    9.0889   9.7677   8.2929   7.9344
   0.3174526529   0.3174526529  -1.63050  3.61881    9.0741   9.7519   8.2789   7.9206
   0.3192205607   0.3192205607  -1.62495  3.61908    9.0594   9.7360   8.2648   7.9068
   0.3209884684   0.3209884684  -1.61942  3.61936    9.0447   9.7202   8.2508   7.8930
   0.3227563762   0.3227563762  -1.61389  3.61963    9.0300   9.7045   8.2369   7.8793
   0.3245242839   0.3245242839  -1.60836  3.61990    9.0153   9.6887   8.2229   7.8655
   0.3262921916   0.3262921916  -1.60283  3.62017    9.0007   9.6730   8.2090   7.8518
   0.3280600994   0.3280600994  -1.59732  3.62044    8.9861   9.6573   8.1950   7.8380
   0.3298280071   0.3298280071  -1.59181  3.62071    8.9715   9.6416   8.1811   7.8243
   0.3315959149   0.3315959149  -1.58631  3.62098    8.9569   9.6260   8.1672   7.8106
   0.3333638226   0.3333638226  -1.58081  3.62124    8.9423   9.6103   8.1533   7.7970
   0.3351317304   0.3351317304  -1.57532  3.62151    8.9278   9.5948   8.1395   7.7833
   0.3368996381   0.3368996381  -1.56990  3.62177    8.9134   9.5793   8.1258   7.7698
   0.3386675459   0.3386675459  -1.56449  3.62203    8.8991   9.5640   8.1121   7.7564
   0.3404354536   0.3404354536  -1.55909  3.62229    8.8848   9.5486   8.0985   7.7429
   0.3422033614   0.3422033614  -1.55370  3.62255    8.8705   9.5333   8.0848   7.7295
   0.3439712691   0.3439712691  -1.54831  3.62281    8.8562   9.5181   8.0712   7.7161
   0.3457391769   0.3457391769  -1.54295  3.62306    8.8420   9.5028   8.0577   7.7028
   0.3475070846   0.3475070846  -1.53757  3.62332    8.8278   9.4876   8.0441   7.6894
   0.3492749924   0.3492749924  -1.53221  3.62357    8.8136   9.4724   8.0306   7.6761
   0.3510429001   0.3510429001  -1.52714  3.62387    8.8000   9.4577   8.0177   7.6635
