# Isochrone from from BaSTI-IAC database
# Alpha-enhanced=+0.4 models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -2.199   Z = 0.0000996   Y = 0.24711700   Age (Myr) = 5000.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   0.1519375268   0.1519375268  -2.31518  3.58076   10.8915  11.7291  10.0011   9.6192
   0.1544107424   0.1544107424  -2.29928  3.58179   10.8493  11.6823   9.9614   9.5799
   0.1568839580   0.1568839580  -2.28362  3.58280   10.8076  11.6363   9.9223   9.5413
   0.1593571735   0.1593571735  -2.26821  3.58380   10.7666  11.5910   9.8837   9.5032
   0.1618303891   0.1618303891  -2.25303  3.58479   10.7262  11.5463   9.8458   9.4657
   0.1643036047   0.1643036047  -2.23807  3.58576   10.6864  11.5023   9.8083   9.4287
   0.1667768202   0.1667768202  -2.22334  3.58671   10.6471  11.4589   9.7715   9.3923
   0.1692500358   0.1692500358  -2.20881  3.58766   10.6085  11.4161   9.7351   9.3565
   0.1717232514   0.1717232514  -2.19450  3.58858   10.5703  11.3738   9.6993   9.3211
   0.1741964669   0.1741964669  -2.18038  3.58950   10.5327  11.3322   9.6640   9.2863
   0.1766696825   0.1766696825  -2.16646  3.59040   10.4956  11.2911   9.6291   9.2519
   0.1791428980   0.1791428980  -2.15273  3.59129   10.4591  11.2505   9.5948   9.2180
   0.1816161136   0.1816161136  -2.13983  3.59207   10.4249  11.2128   9.5625   9.1861
   0.1840893292   0.1840893292  -2.12745  3.59278   10.3921  11.1768   9.5315   9.1555
   0.1865625447   0.1865625447  -2.11523  3.59348   10.3598  11.1413   9.5009   9.1253
   0.1890357603   0.1890357603  -2.10316  3.59417   10.3279  11.1062   9.4707   9.0954
   0.1915089759   0.1915089759  -2.09124  3.59485   10.2964  11.0716   9.4409   9.0660
   0.1939821914   0.1939821914  -2.07947  3.59552   10.2652  11.0374   9.4114   9.0369
   0.1964554070   0.1964554070  -2.06784  3.59619   10.2344  11.0035   9.3823   9.0081
   0.1989286226   0.1989286226  -2.05635  3.59684   10.2040  10.9701   9.3535   8.9797
   0.2014018381   0.2014018381  -2.04543  3.59745   10.1751  10.9385   9.3261   8.9526
   0.2038750537   0.2038750537  -2.03497  3.59802   10.1475  10.9084   9.2999   8.9267
   0.2063482692   0.2063482692  -2.02464  3.59858   10.1202  10.8785   9.2739   8.9011
   0.2088214848   0.2088214848  -2.01442  3.59913   10.0931  10.8490   9.2483   8.8758
   0.2112947004   0.2112947004  -2.00431  3.59968   10.0664  10.8199   9.2229   8.8507
   0.2137679159   0.2137679159  -1.99431  3.60022   10.0399  10.7911   9.1978   8.8260
   0.2162411315   0.2162411315  -1.98443  3.60075   10.0137  10.7626   9.1729   8.8014
   0.2187143471   0.2187143471  -1.97464  3.60128    9.9878  10.7344   9.1483   8.7771
   0.2211875626   0.2211875626  -1.96497  3.60180    9.9621  10.7066   9.1240   8.7531
   0.2236607782   0.2236607782  -1.95539  3.60231    9.9367  10.6790   9.0998   8.7293
   0.2261339938   0.2261339938  -1.94564  3.60283    9.9109  10.6510   9.0753   8.7051
   0.2286072093   0.2286072093  -1.93577  3.60335    9.8847  10.6228   9.0504   8.6806
   0.2310804249   0.2310804249  -1.92600  3.60386    9.8588  10.5948   9.0258   8.6563
   0.2335536405   0.2335536405  -1.91634  3.60436    9.8332  10.5672   9.0014   8.6323
   0.2360268560   0.2360268560  -1.90678  3.60486    9.8078  10.5398   8.9773   8.6085
   0.2385000716   0.2385000716  -1.89732  3.60535    9.7827  10.5128   8.9534   8.5850
   0.2409732871   0.2409732871  -1.88796  3.60584    9.7579  10.4860   8.9298   8.5617
   0.2434465027   0.2434465027  -1.87869  3.60632    9.7332  10.4596   8.9064   8.5386
   0.2459197183   0.2459197183  -1.86952  3.60680    9.7089  10.4334   8.8832   8.5158
   0.2483929338   0.2483929338  -1.86044  3.60727    9.6847  10.4074   8.8602   8.4932
   0.2508661494   0.2508661494  -1.85154  3.60773    9.6611  10.3820   8.8377   8.4710
   0.2533393650   0.2533393650  -1.84292  3.60818    9.6381  10.3574   8.8159   8.4495
   0.2558125805   0.2558125805  -1.83439  3.60862    9.6155  10.3330   8.7944   8.4283
   0.2582857961   0.2582857961  -1.82597  3.60906    9.5931  10.3089   8.7731   8.4073
   0.2607590117   0.2607590117  -1.81765  3.60949    9.5709  10.2851   8.7520   8.3866
   0.2632322272   0.2632322272  -1.80942  3.60992    9.5490  10.2616   8.7312   8.3661
   0.2657054428   0.2657054428  -1.80129  3.61035    9.5274  10.2384   8.7106   8.3458
   0.2681786583   0.2681786583  -1.79317  3.61077    9.5057  10.2152   8.6900   8.3256
   0.2706518739   0.2706518739  -1.78502  3.61119    9.4841  10.1919   8.6694   8.3053
   0.2731250895   0.2731250895  -1.77697  3.61160    9.4626  10.1689   8.6490   8.2852
   0.2755983050   0.2755983050  -1.76900  3.61202    9.4414  10.1461   8.6288   8.2654
   0.2780715206   0.2780715206  -1.76112  3.61242    9.4205  10.1236   8.6089   8.2457
   0.2805447362   0.2805447362  -1.75333  3.61282    9.3997  10.1013   8.5892   8.2263
   0.2830179517   0.2830179517  -1.74562  3.61322    9.3792  10.0792   8.5697   8.2071
   0.2854911673   0.2854911673  -1.73800  3.61361    9.3589  10.0574   8.5504   8.1881
   0.2879643829   0.2879643829  -1.73038  3.61401    9.3386  10.0356   8.5311   8.1692
   0.2904375984   0.2904375984  -1.72283  3.61439    9.3186  10.0140   8.5120   8.1504
   0.2929108140   0.2929108140  -1.71537  3.61478    9.2987   9.9926   8.4931   8.1318
   0.2953840295   0.2953840295  -1.70799  3.61516    9.2791   9.9715   8.4744   8.1134
   0.2978572451   0.2978572451  -1.70069  3.61553    9.2596   9.9506   8.4560   8.0952
   0.3003304607   0.3003304607  -1.69340  3.61591    9.2403   9.9297   8.4375   8.0771
   0.3028036762   0.3028036762  -1.68596  3.61629    9.2204   9.9084   8.4187   8.0585
   0.3052768918   0.3052768918  -1.67857  3.61668    9.2008   9.8872   8.4000   8.0401
   0.3077501074   0.3077501074  -1.67124  3.61706    9.1813   9.8662   8.3815   8.0219
   0.3102233229   0.3102233229  -1.66397  3.61743    9.1619   9.8453   8.3631   8.0038
   0.3126965385   0.3126965385  -1.65676  3.61781    9.1427   9.8246   8.3448   7.9858
   0.3151697541   0.3151697541  -1.64960  3.61818    9.1236   9.8041   8.3267   7.9680
   0.3176429696   0.3176429696  -1.64249  3.61855    9.1047   9.7837   8.3087   7.9503
   0.3201161852   0.3201161852  -1.63548  3.61891    9.0860   9.7635   8.2910   7.9328
   0.3225894008   0.3225894008  -1.62852  3.61927    9.0675   9.7435   8.2733   7.9155
   0.3250626163   0.3250626163  -1.62160  3.61963    9.0491   9.7237   8.2558   7.8983
   0.3275358319   0.3275358319  -1.61473  3.61999    9.0308   9.7040   8.2385   7.8812
   0.3300090474   0.3300090474  -1.60790  3.62034    9.0126   9.6844   8.2212   7.8642
   0.3324822630   0.3324822630  -1.60111  3.62069    8.9945   9.6649   8.2040   7.8473
   0.3349554786   0.3349554786  -1.59437  3.62104    8.9766   9.6456   8.1869   7.8305
   0.3374286941   0.3374286941  -1.58765  3.62139    8.9587   9.6264   8.1699   7.8138
   0.3399019097   0.3399019097  -1.58099  3.62173    8.9410   9.6073   8.1531   7.7972
   0.3423751253   0.3423751253  -1.57437  3.62208    8.9233   9.5883   8.1363   7.7807
   0.3448483408   0.3448483408  -1.56780  3.62241    8.9059   9.5695   8.1197   7.7644
   0.3473215564   0.3473215564  -1.56127  3.62275    8.8885   9.5508   8.1032   7.7482
   0.3497947720   0.3497947720  -1.55480  3.62308    8.8713   9.5323   8.0868   7.7321
   0.3522679875   0.3522679875  -1.54729  3.62353    8.8511   9.5104   8.0678   7.7134
   0.3547412031   0.3547412031  -1.53969  3.62397    8.8307   9.4883   8.0485   7.6945
   0.3572144186   0.3572144186  -1.53211  3.62440    8.8104   9.4664   8.0293   7.6757
   0.3596876342   0.3596876342  -1.52462  3.62484    8.7903   9.4446   8.0104   7.6570
   0.3621608498   0.3621608498  -1.51716  3.62527    8.7704   9.4230   7.9915   7.6385
   0.3646340653   0.3646340653  -1.51005  3.62570    8.7512   9.4023   7.9734   7.6208
   0.3671072809   0.3671072809  -1.50327  3.62613    8.7330   9.3824   7.9562   7.6040
   0.3695804965   0.3695804965  -1.49670  3.62655    8.7152   9.3630   7.9395   7.5877
   0.3720537120   0.3720537120  -1.49041  3.62699    8.6981   9.3444   7.9235   7.5720
   0.3745269276   0.3745269276  -1.48447  3.62743    8.6819   9.3265   7.9084   7.5573
   0.3770001432   0.3770001432  -1.47973  3.62791    8.6685   9.3114   7.8962   7.5455
   0.3794733587   0.3794733587  -1.47461  3.62837    8.6542   9.2955   7.8831   7.5328
   0.3819465743   0.3819465743  -1.46553  3.62864    8.6308   9.2710   7.8603   7.5102
   0.3844197898   0.3844197898  -1.45744  3.62895    8.6096   9.2487   7.8400   7.4901
   0.3868930054   0.3868930054  -1.45226  3.62940    8.5953   9.2328   7.8267   7.4773
   0.3893662210   0.3893662210  -1.44693  3.62983    8.5806   9.2166   7.8131   7.4641
   0.3918394365   0.3918394365  -1.44149  3.63023    8.5658   9.2003   7.7992   7.4506
   0.3943126521   0.3943126521  -1.43771  3.63073    8.5547   9.1876   7.7894   7.4412
   0.3967858677   0.3967858677  -1.43402  3.63120    8.5440   9.1753   7.7798   7.4320
   0.3992590832   0.3992590832  -1.43021  3.63164    8.5331   9.1629   7.7700   7.4226
   0.4017322988   0.4017322988  -1.42128  3.63219    8.5091   9.1370   7.7474   7.4005
   0.4042055144   0.4042055144  -1.41214  3.63287    8.4843   9.1098   7.7242   7.3779
   0.4066787299   0.4066787299  -1.40322  3.63355    8.4600   9.0832   7.7015   7.3558
   0.4091519455   0.4091519455  -1.39557  3.63428    8.4387   9.0594   7.6820   7.3369
   0.4116251611   0.4116251611  -1.38796  3.63501    8.4175   9.0358   7.6625   7.3181
   0.4140983766   0.4140983766  -1.38039  3.63574    8.3964   9.0123   7.6432   7.2994
   0.4165715922   0.4165715922  -1.37322  3.63649    8.3763   8.9897   7.6249   7.2818
   0.4190448077   0.4190448077  -1.36612  3.63723    8.3563   8.9673   7.6067   7.2643
   0.4215180233   0.4215180233  -1.35898  3.63796    8.3363   8.9449   7.5884   7.2467
   0.4239912389   0.4239912389  -1.35197  3.63870    8.3166   8.9228   7.5705   7.2294
   0.4264644544   0.4264644544  -1.34496  3.63943    8.2969   8.9008   7.5525   7.2121
   0.4289376700   0.4289376700  -1.33787  3.64015    8.2770   8.8785   7.5344   7.1946
   0.4314108856   0.4314108856  -1.33051  3.64086    8.2565   8.8557   7.5156   7.1765
   0.4338841011   0.4338841011  -1.32306  3.64156    8.2358   8.8327   7.4966   7.1581
   0.4363573167   0.4363573167  -1.31560  3.64225    8.2150   8.8096   7.4775   7.1397
   0.4388305323   0.4388305323  -1.30810  3.64293    8.1942   8.7865   7.4583   7.1212
   0.4413037478   0.4413037478  -1.30060  3.64360    8.1733   8.7634   7.4392   7.1026
   0.4437769634   0.4437769634  -1.29310  3.64427    8.1525   8.7403   7.4200   7.0841
   0.4462501789   0.4462501789  -1.28560  3.64494    8.1317   8.7172   7.4008   7.0655
   0.4487233945   0.4487233945  -1.27814  3.64560    8.1109   8.6941   7.3817   7.0470
   0.4511966101   0.4511966101  -1.26985  3.64643    8.0875   8.6679   7.3604   7.0265
   0.4536698256   0.4536698256  -1.26068  3.64744    8.0614   8.6383   7.3368   7.0039
   0.4561430412   0.4561430412  -1.25156  3.64845    8.0354   8.6088   7.3133   6.9813
   0.4586162568   0.4586162568  -1.24247  3.64945    8.0096   8.5796   7.2900   6.9590
   0.4610894723   0.4610894723  -1.23343  3.65045    7.9839   8.5506   7.2668   6.9367
   0.4635626879   0.4635626879  -1.22444  3.65145    7.9585   8.5219   7.2438   6.9147
   0.4660359035   0.4660359035  -1.21547  3.65244    7.9332   8.4934   7.2210   6.8928
   0.4685091190   0.4685091190  -1.20655  3.65343    7.9083   8.4653   7.1984   6.8711
   0.4709823346   0.4709823346  -1.19767  3.65442    7.8835   8.4376   7.1759   6.8495
   0.4734555501   0.4734555501  -1.18882  3.65540    7.8590   8.4102   7.1537   6.8282
   0.4759287657   0.4759287657  -1.18001  3.65638    7.8347   8.3830   7.1317   6.8070
   0.4784019813   0.4784019813  -1.17124  3.65736    7.8106   8.3561   7.1098   6.7860
   0.4808751968   0.4808751968  -1.16251  3.65833    7.7866   8.3295   7.0880   6.7650
   0.4833484124   0.4833484124  -1.15381  3.65930    7.7628   8.3029   7.0664   6.7442
   0.4858216280   0.4858216280  -1.14515  3.66027    7.7390   8.2765   7.0448   6.7235
   0.4882948435   0.4882948435  -1.13652  3.66123    7.7154   8.2502   7.0234   6.7029
   0.4907680591   0.4907680591  -1.12793  3.66219    7.6919   8.2240   7.0020   6.6824
   0.4932412747   0.4932412747  -1.11937  3.66315    7.6683   8.1978   6.9807   6.6619
   0.4957144902   0.4957144902  -1.11084  3.66410    7.6449   8.1715   6.9594   6.6414
   0.4981877058   0.4981877058  -1.10235  3.66505    7.6214   8.1454   6.9382   6.6211
   0.5006609214   0.5006606388  -1.09352  3.66612    7.5968   8.1176   6.9161   6.5999
   0.5031341369   0.5031327719  -1.08370  3.66751    7.5690   8.0857   6.8915   6.5765
   0.5056073525   0.5056048640  -1.07391  3.66890    7.5412   8.0538   6.8670   6.5532
   0.5080805680   0.5080769139  -1.06416  3.67028    7.5135   8.0221   6.8426   6.5301
   0.5105537836   0.5105489213  -1.05444  3.67166    7.4860   7.9906   6.8183   6.5070
   0.5130269992   0.5130208857  -1.04475  3.67303    7.4587   7.9593   6.7942   6.4841
   0.5155002147   0.5154928045  -1.03509  3.67440    7.4316   7.9284   6.7703   6.4614
   0.5179734303   0.5179646783  -1.02547  3.67577    7.4047   7.8976   6.7465   6.4388
   0.5204466459   0.5204365061  -1.01587  3.67712    7.3780   7.8672   6.7230   6.4164
   0.5229198614   0.5229082853  -1.00631  3.67848    7.3515   7.8370   6.6995   6.3942
   0.5253930770   0.5253800167  -0.99677  3.67983    7.3251   7.8071   6.6763   6.3720
   0.5278662926   0.5278516996  -0.98727  3.68117    7.2990   7.7774   6.6532   6.3501
   0.5303395081   0.5303233319  -0.97779  3.68252    7.2731   7.7480   6.6303   6.3283
   0.5328127237   0.5327949124  -0.96833  3.68385    7.2473   7.7187   6.6075   6.3065
   0.5352859392   0.5352664416  -0.95891  3.68519    7.2216   7.6897   6.5848   6.2849
   0.5377591548   0.5377379185  -0.94951  3.68651    7.1961   7.6607   6.5622   6.2634
   0.5402323704   0.5402093405  -0.94014  3.68784    7.1706   7.6317   6.5397   6.2420
   0.5427055859   0.5426807070  -0.93079  3.68916    7.1451   7.6028   6.5172   6.2205
   0.5451788015   0.5451520181  -0.92147  3.69048    7.1196   7.5738   6.4947   6.1991
   0.5476520171   0.5476232723  -0.91217  3.69179    7.0941   7.5448   6.4722   6.1777
   0.5501252326   0.5500944496  -0.90288  3.69310    7.0686   7.5158   6.4497   6.1563
   0.5525984482   0.5525652208  -0.89331  3.69448    7.0423   7.4858   6.4266   6.1343
   0.5550716638   0.5550359256  -0.88376  3.69585    7.0161   7.4559   6.4035   6.1125
   0.5575448793   0.5575065631  -0.87424  3.69722    6.9902   7.4263   6.3807   6.0908
   0.5600180949   0.5599771317  -0.86475  3.69859    6.9645   7.3972   6.3581   6.0693
   0.5624913104   0.5624476006  -0.85528  3.69994    6.9391   7.3684   6.3358   6.0480
   0.5649645260   0.5649179134  -0.84584  3.70130    6.9141   7.3401   6.3138   6.0270
   0.5674377416   0.5673881095  -0.83642  3.70265    6.8893   7.3121   6.2919   6.0062
   0.5699109571   0.5698582891  -0.82702  3.70399    6.8647   7.2844   6.2703   5.9855
   0.5723841727   0.5723284408  -0.81765  3.70533    6.8402   7.2568   6.2487   5.9649
   0.5748573883   0.5747985150  -0.80830  3.70666    6.8158   7.2293   6.2272   5.9443
   0.5773306038   0.5772685104  -0.79897  3.70799    6.7914   7.2017   6.2057   5.9238
   0.5798038194   0.5797384253  -0.78967  3.70932    6.7669   7.1741   6.1842   5.9033
   0.5822770350   0.5822082573  -0.78038  3.71064    6.7424   7.1465   6.1627   5.8828
   0.5847502505   0.5846779781  -0.77112  3.71196    6.7180   7.1189   6.1413   5.8623
   0.5872234661   0.5871473795  -0.76187  3.71327    6.6936   7.0913   6.1198   5.8419
   0.5896966817   0.5896165657  -0.75265  3.71458    6.6693   7.0638   6.0985   5.8215
   0.5921698972   0.5920858870  -0.74344  3.71588    6.6451   7.0365   6.0773   5.8012
   0.5946431128   0.5945552264  -0.73425  3.71718    6.6211   7.0094   6.0562   5.7811
   0.5971163283   0.5970244771  -0.72508  3.71848    6.5972   6.9824   6.0352   5.7610
   0.5995895439   0.5994936345  -0.71593  3.71977    6.5734   6.9556   6.0143   5.7411
   0.6020627595   0.6019644182  -0.70681  3.72106    6.5498   6.9291   5.9935   5.7213
   0.6045359750   0.6044354326  -0.69772  3.72233    6.5264   6.9027   5.9729   5.7016
   0.6070091906   0.6069064974  -0.68865  3.72361    6.5031   6.8766   5.9524   5.6820
   0.6094824062   0.6093776982  -0.67960  3.72488    6.4799   6.8506   5.9320   5.6625
   0.6119556217   0.6118489966  -0.67057  3.72615    6.4569   6.8248   5.9118   5.6431
   0.6144288373   0.6143202786  -0.66157  3.72741    6.4340   6.7991   5.8916   5.6239
   0.6169020529   0.6167914563  -0.65258  3.72867    6.4112   6.7735   5.8715   5.6046
   0.6193752684   0.6192625305  -0.64362  3.72993    6.3884   6.7480   5.8515   5.5855
   0.6218484840   0.6217336528  -0.63468  3.73118    6.3656   6.7225   5.8315   5.5664
   0.6243216995   0.6242047880  -0.62575  3.73243    6.3429   6.6970   5.8115   5.5473
   0.6267949151   0.6266756582  -0.61685  3.73368    6.3202   6.6714   5.7916   5.5282
   0.6292681307   0.6291463916  -0.60796  3.73492    6.2975   6.6458   5.7717   5.5092
   0.6317413462   0.6316171847  -0.59910  3.73616    6.2748   6.6204   5.7518   5.4902
   0.6342145618   0.6340879587  -0.59025  3.73740    6.2523   6.5950   5.7320   5.4713
   0.6366877774   0.6365587715  -0.58142  3.73863    6.2298   6.5698   5.7123   5.4525
   0.6391609929   0.6390297151  -0.57261  3.73986    6.2075   6.5448   5.6927   5.4337
   0.6416342085   0.6415005568  -0.56381  3.74108    6.1854   6.5201   5.6733   5.4151
   0.6441074241   0.6439711466  -0.55503  3.74231    6.1634   6.4957   5.6539   5.3965
   0.6465806396   0.6464416287  -0.54627  3.74352    6.1416   6.4715   5.6346   5.3781
   0.6490538552   0.6489120644  -0.53753  3.74474    6.1199   6.4474   5.6155   5.3597
   0.6515270707   0.6513825434  -0.52874  3.74594    6.0981   6.4233   5.5962   5.3412
   0.6540002863   0.6538532371  -0.51993  3.74713    6.0763   6.3992   5.5768   5.3226
   0.6564735019   0.6563237555  -0.51113  3.74831    6.0545   6.3752   5.5575   5.3041
   0.6589467174   0.6587939546  -0.50235  3.74949    6.0327   6.3510   5.5382   5.2856
   0.6614199330   0.6612640939  -0.49359  3.75066    6.0109   6.3269   5.5189   5.2671
   0.6638931486   0.6637342666  -0.48484  3.75184    5.9891   6.3028   5.4996   5.2486
   0.6663663641   0.6662046391  -0.47610  3.75301    5.9674   6.2787   5.4804   5.2302
   0.6688395797   0.6686749222  -0.46737  3.75417    5.9456   6.2547   5.4611   5.2117
   0.6713127953   0.6711449475  -0.45866  3.75533    5.9240   6.2307   5.4420   5.1934
   0.6737860108   0.6736148953  -0.44997  3.75649    5.9024   6.2068   5.4228   5.1750
   0.6762592264   0.6760848468  -0.44128  3.75764    5.8809   6.1830   5.4037   5.1567
   0.6787324420   0.6785549486  -0.43260  3.75879    5.8594   6.1593   5.3847   5.1384
   0.6812056575   0.6810249132  -0.42394  3.75994    5.8380   6.1357   5.3656   5.1202
   0.6836788731   0.6834947045  -0.41529  3.76108    5.8166   6.1122   5.3466   5.1020
   0.6861520886   0.6859644452  -0.40665  3.76223    5.7953   6.0888   5.3277   5.0838
   0.6886253042   0.6884341988  -0.39802  3.76336    5.7740   6.0655   5.3087   5.0656
   0.6910985198   0.6909039785  -0.38939  3.76450    5.7528   6.0422   5.2898   5.0475
   0.6935717353   0.6933736047  -0.38078  3.76563    5.7316   6.0190   5.2710   5.0293
   0.6960449509   0.6958431652  -0.37218  3.76675    5.7105   5.9959   5.2521   5.0113
   0.6985181665   0.6983125618  -0.36358  3.76788    5.6894   5.9728   5.2333   4.9932
   0.7009913820   0.7007814365  -0.35500  3.76898    5.6683   5.9498   5.2145   4.9751
   0.7034645976   0.7032504907  -0.34641  3.77006    5.6472   5.9268   5.1956   4.9569
   0.7059378132   0.7057197416  -0.33784  3.77114    5.6261   5.9038   5.1767   4.9388
   0.7084110287   0.7081889869  -0.32927  3.77221    5.6050   5.8807   5.1579   4.9207
   0.7108842443   0.7106580669  -0.32071  3.77328    5.5840   5.8577   5.1390   4.9026
   0.7133574598   0.7131271101  -0.31215  3.77435    5.5629   5.8347   5.1202   4.8845
   0.7158306754   0.7155961563  -0.30361  3.77542    5.5419   5.8117   5.1014   4.8664
   0.7183038910   0.7180649605  -0.29506  3.77648    5.5209   5.7887   5.0825   4.8484
   0.7207771065   0.7205338579  -0.28652  3.77753    5.4999   5.7659   5.0637   4.8303
   0.7232503221   0.7230025727  -0.27799  3.77859    5.4789   5.7431   5.0448   4.8122
   0.7257235377   0.7254711743  -0.26946  3.77964    5.4580   5.7204   5.0260   4.7941
   0.7281967532   0.7279399287  -0.26094  3.78069    5.4370   5.6978   5.0071   4.7760
   0.7306699688   0.7304082311  -0.25241  3.78173    5.4161   5.6752   4.9882   4.7579
   0.7331431844   0.7328767772  -0.24389  3.78278    5.3952   5.6526   4.9694   4.7398
   0.7356163999   0.7353450135  -0.23537  3.78382    5.3742   5.6301   4.9505   4.7216
   0.7380896155   0.7378132359  -0.22686  3.78485    5.3533   5.6076   4.9316   4.7035
   0.7405628310   0.7402814630  -0.21834  3.78589    5.3324   5.5850   4.9128   4.6854
   0.7430360466   0.7427492063  -0.20983  3.78692    5.3115   5.5625   4.8939   4.6673
   0.7455092622   0.7452174371  -0.20131  3.78795    5.2906   5.5399   4.8750   4.6492
   0.7479824777   0.7476850685  -0.19279  3.78897    5.2696   5.5173   4.8562   4.6311
   0.7504556933   0.7501531674  -0.18428  3.78999    5.2487   5.4947   4.8373   4.6130
   0.7529289089   0.7526206565  -0.17579  3.79098    5.2278   5.4722   4.8184   4.5948
   0.7554021244   0.7550883182  -0.16730  3.79197    5.2069   5.4497   4.7995   4.5767
   0.7578753400   0.7575557942  -0.15881  3.79295    5.1860   5.4272   4.7805   4.5585
   0.7603485556   0.7600230708  -0.15031  3.79394    5.1650   5.4047   4.7616   4.5403
   0.7628217711   0.7624904988  -0.14182  3.79492    5.1441   5.3822   4.7426   4.5220
   0.7652949867   0.7649574983  -0.13331  3.79590    5.1231   5.3597   4.7236   4.5038
   0.7677682023   0.7674247507  -0.12481  3.79688    5.1021   5.3372   4.7045   4.4855
   0.7702414178   0.7698914038  -0.11629  3.79785    5.0811   5.3147   4.6855   4.4672
   0.7727146334   0.7723580493  -0.10778  3.79883    5.0601   5.2921   4.6664   4.4489
   0.7751878489   0.7748249585  -0.09925  3.79981    5.0390   5.2696   4.6473   4.4306
   0.7776610645   0.7772914757  -0.09072  3.80078    5.0179   5.2471   4.6282   4.4122
   0.7801342801   0.7797581354  -0.08219  3.80176    4.9968   5.2245   4.6090   4.3938
   0.7826074956   0.7822244106  -0.07364  3.80274    4.9757   5.2019   4.5898   4.3754
   0.7850807112   0.7846907724  -0.06509  3.80371    4.9545   5.1793   4.5706   4.3570
   0.7875539268   0.7871568266  -0.05652  3.80468    4.9333   5.1567   4.5514   4.3385
   0.7900271423   0.7896228075  -0.04795  3.80565    4.9121   5.1341   4.5322   4.3201
   0.7925003579   0.7920887988  -0.03937  3.80663    4.8909   5.1114   4.5129   4.3016
   0.7949735735   0.7945545780  -0.03078  3.80760    4.8696   5.0886   4.4936   4.2831
   0.7974467890   0.7970202621  -0.02217  3.80857    4.8483   5.0658   4.4743   4.2645
   0.7999200046   0.7994856915  -0.01355  3.80954    4.8270   5.0430   4.4549   4.2460
   0.8023932201   0.8019504162  -0.00504  3.81062    4.8060   5.0203   4.4361   4.2280
   0.8048664357   0.8044158567   0.00348  3.81171    4.7849   4.9975   4.4172   4.2100
   0.8073396513   0.8068812362   0.01202  3.81281    4.7638   4.9747   4.3983   4.1920
   0.8098128668   0.8093464620   0.02057  3.81390    4.7426   4.9519   4.3793   4.1739
   0.8122860824   0.8118115279   0.02913  3.81499    4.7213   4.9291   4.3603   4.1558
   0.8147592980   0.8142764399   0.03771  3.81609    4.7000   4.9062   4.3412   4.1376
   0.8172325135   0.8167412006   0.04631  3.81718    4.6786   4.8832   4.3220   4.1194
   0.8197057291   0.8192058046   0.05492  3.81828    4.6572   4.8602   4.3028   4.1012
   0.8221789447   0.8216703330   0.06355  3.81937    4.6357   4.8372   4.2836   4.0829
   0.8246521602   0.8241347941   0.07220  3.82047    4.6142   4.8141   4.2643   4.0645
   0.8271253758   0.8265988464   0.08088  3.82156    4.5926   4.7909   4.2450   4.0462
