# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.001   Z = 0.0149205   Y = 0.26948852   Age (Myr) = 5000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#========================================================================================================================================================================================================
   0.3008544675   0.3008544675  -1.96205  3.53472   10.4059  11.5404   9.3376   8.8099
   0.3039445362   0.3039445362  -1.95278  3.53524   10.3789  11.5096   9.3121   8.7855
   0.3070346049   0.3070346049  -1.94380  3.53575   10.3528  11.4798   9.2874   8.7619
   0.3101246737   0.3101246737  -1.93511  3.53626   10.3274  11.4510   9.2636   8.7390
   0.3132147424   0.3132147424  -1.92669  3.53675   10.3029  11.4231   9.2405   8.7169
   0.3163048111   0.3163048111  -1.91854  3.53725   10.2792  11.3962   9.2182   8.6954
   0.3193948799   0.3193948799  -1.91052  3.53773   10.2560  11.3698   9.1963   8.6743
   0.3224849486   0.3224849486  -1.90205  3.53821   10.2317  11.3427   9.1734   8.6522
   0.3255750173   0.3255750173  -1.89367  3.53868   10.2079  11.3160   9.1508   8.6304
   0.3286650860   0.3286650860  -1.88538  3.53915   10.1843  11.2898   9.1286   8.6088
   0.3317551548   0.3317551548  -1.87718  3.53960   10.1611  11.2640   9.1066   8.5875
   0.3348452235   0.3348452235  -1.86906  3.54006   10.1382  11.2386   9.0849   8.5664
   0.3379352922   0.3379352922  -1.86102  3.54050   10.1156  11.2136   9.0634   8.5456
   0.3410253610   0.3410253610  -1.85306  3.54094   10.0932  11.1890   9.0423   8.5250
   0.3441154297   0.3441154297  -1.84519  3.54137   10.0712  11.1647   9.0214   8.5046
   0.3472054984   0.3472054984  -1.83739  3.54179   10.0494  11.1408   9.0007   8.4844
   0.3502955672   0.3502955672  -1.82907  3.54223   10.0264  11.1156   8.9788   8.4630
   0.3533856359   0.3533856359  -1.81830  3.54278    9.9968  11.0834   8.9506   8.4354
   0.3564757046   0.3564757046  -1.80784  3.54332    9.9681  11.0522   8.9233   8.4086
   0.3595657733   0.3595657733  -1.79770  3.54386    9.9402  11.0218   8.8967   8.3826
   0.3626558421   0.3626558421  -1.78874  3.54440    9.9151  10.9942   8.8731   8.3594
   0.3657459108   0.3657459108  -1.78010  3.54494    9.8909  10.9676   8.8503   8.3371
   0.3688359795   0.3688359795  -1.77158  3.54547    9.8671  10.9413   8.8278   8.3151
   0.3719260483   0.3719260483  -1.76299  3.54600    9.8432  10.9150   8.8053   8.2930
   0.3750161170   0.3750161170  -1.75456  3.54653    9.8197  10.8892   8.7831   8.2712
   0.3781061857   0.3781061857  -1.74632  3.54704    9.7967  10.8639   8.7615   8.2500
   0.3811962545   0.3811962545  -1.73825  3.54756    9.7742  10.8392   8.7403   8.2291
   0.3842863232   0.3842863232  -1.73019  3.54807    9.7518  10.8146   8.7192   8.2084
   0.3873763919   0.3873763919  -1.72223  3.54857    9.7296  10.7902   8.6983   8.1879
   0.3904664607   0.3904664607  -1.71454  3.54908    9.7082  10.7666   8.6782   8.1681
   0.3935565294   0.3935565294  -1.70711  3.54958    9.6874  10.7437   8.6587   8.1490
   0.3966465981   0.3966465981  -1.69994  3.55007    9.6672  10.7214   8.6398   8.1305
